entrez_id	symbol_id	dependency_column	qc_pass
3726	JUNB	JUNB (3726)	True
3727	JUND	JUND (3727)	False
3728	JUP	JUP (3728)	True
8997	KALRN	KALRN (8997)	False
23189	KANK1	KANK1 (23189)	False
25959	KANK2	KANK2 (25959)	False
256949	KANK3	KANK3 (256949)	False
163782	KANK4	KANK4 (163782)	False
284058	KANSL1	KANSL1 (284058)	True
151050	KANSL1L	KANSL1L (151050)	False
54934	KANSL2	KANSL2 (54934)	True
55683	KANSL3	KANSL3 (55683)	True
3735	KARS1	KARS1 (3735)	True
147872	KASH5	KASH5 (147872)	False
57325	KAT14	KAT14 (57325)	True
2648	KAT2A	KAT2A (2648)	True
8850	KAT2B	KAT2B (8850)	False
10524	KAT5	KAT5 (10524)	False
7994	KAT6A	KAT6A (7994)	True
23522	KAT6B	KAT6B (23522)	False
11143	KAT7	KAT7 (11143)	True
84148	KAT8	KAT8 (84148)	False
11104	KATNA1	KATNA1 (11104)	False
84056	KATNAL1	KATNAL1 (84056)	False
83473	KATNAL2	KATNAL2 (83473)	False
10300	KATNB1	KATNB1 (10300)	True
79768	KATNBL1	KATNBL1 (79768)	False
23247	KATNIP	KATNIP (23247)	False
81621	KAZALD1	KAZALD1 (81621)	False
23254	KAZN	KAZN (23254)	False
9920	KBTBD11	KBTBD11 (9920)	False
166348	KBTBD12	KBTBD12 (166348)	False
390594	KBTBD13	KBTBD13 (390594)	False
25948	KBTBD2	KBTBD2 (25948)	True
143879	KBTBD3	KBTBD3 (143879)	False
55709	KBTBD4	KBTBD4 (55709)	False
89890	KBTBD6	KBTBD6 (89890)	False
84078	KBTBD7	KBTBD7 (84078)	False
84541	KBTBD8	KBTBD8 (84541)	False
56888	KCMF1	KCMF1 (56888)	True
3736	KCNA1	KCNA1 (3736)	False
3744	KCNA10	KCNA10 (3744)	False
3737	KCNA2	KCNA2 (3737)	False
3738	KCNA3	KCNA3 (3738)	False
3739	KCNA4	KCNA4 (3739)	False
3741	KCNA5	KCNA5 (3741)	False
3742	KCNA6	KCNA6 (3742)	False
3743	KCNA7	KCNA7 (3743)	False
7881	KCNAB1	KCNAB1 (7881)	False
8514	KCNAB2	KCNAB2 (8514)	False
9196	KCNAB3	KCNAB3 (9196)	False
3745	KCNB1	KCNB1 (3745)	False
9312	KCNB2	KCNB2 (9312)	False
3746	KCNC1	KCNC1 (3746)	False
3747	KCNC2	KCNC2 (3747)	False
3748	KCNC3	KCNC3 (3748)	False
3749	KCNC4	KCNC4 (3749)	False
3750	KCND1	KCND1 (3750)	False
3751	KCND2	KCND2 (3751)	False
3752	KCND3	KCND3 (3752)	False
3753	KCNE1	KCNE1 (3753)	False
9992	KCNE2	KCNE2 (9992)	False
10008	KCNE3	KCNE3 (10008)	False
23704	KCNE4	KCNE4 (23704)	False
23630	KCNE5	KCNE5 (23630)	False
3754	KCNF1	KCNF1 (3754)	False
3755	KCNG1	KCNG1 (3755)	False
26251	KCNG2	KCNG2 (26251)	False
170850	KCNG3	KCNG3 (170850)	False
93107	KCNG4	KCNG4 (93107)	False
3756	KCNH1	KCNH1 (3756)	False
3757	KCNH2	KCNH2 (3757)	False
23416	KCNH3	KCNH3 (23416)	False
23415	KCNH4	KCNH4 (23415)	False
27133	KCNH5	KCNH5 (27133)	False
81033	KCNH6	KCNH6 (81033)	False
90134	KCNH7	KCNH7 (90134)	False
131096	KCNH8	KCNH8 (131096)	False
30820	KCNIP1	KCNIP1 (30820)	False
30819	KCNIP2	KCNIP2 (30819)	False
30818	KCNIP3	KCNIP3 (30818)	False
80333	KCNIP4	KCNIP4 (80333)	False
3758	KCNJ1	KCNJ1 (3758)	False
3766	KCNJ10	KCNJ10 (3766)	False
3767	KCNJ11	KCNJ11 (3767)	False
3769	KCNJ13	KCNJ13 (3769)	False
3770	KCNJ14	KCNJ14 (3770)	False
3772	KCNJ15	KCNJ15 (3772)	False
3773	KCNJ16	KCNJ16 (3773)	False
3759	KCNJ2	KCNJ2 (3759)	False
3760	KCNJ3	KCNJ3 (3760)	False
3761	KCNJ4	KCNJ4 (3761)	False
3762	KCNJ5	KCNJ5 (3762)	False
3763	KCNJ6	KCNJ6 (3763)	False
3764	KCNJ8	KCNJ8 (3764)	False
3765	KCNJ9	KCNJ9 (3765)	False
3775	KCNK1	KCNK1 (3775)	False
54207	KCNK10	KCNK10 (54207)	False
56660	KCNK12	KCNK12 (56660)	False
56659	KCNK13	KCNK13 (56659)	False
60598	KCNK15	KCNK15 (60598)	False
83795	KCNK16	KCNK16 (83795)	False
89822	KCNK17	KCNK17 (89822)	False
338567	KCNK18	KCNK18 (338567)	False
3776	KCNK2	KCNK2 (3776)	False
3777	KCNK3	KCNK3 (3777)	False
50801	KCNK4	KCNK4 (50801)	False
8645	KCNK5	KCNK5 (8645)	False
9424	KCNK6	KCNK6 (9424)	False
10089	KCNK7	KCNK7 (10089)	False
51305	KCNK9	KCNK9 (51305)	False
3778	KCNMA1	KCNMA1 (3778)	False
3779	KCNMB1	KCNMB1 (3779)	False
10242	KCNMB2	KCNMB2 (10242)	False
27094	KCNMB3	KCNMB3 (27094)	False
27345	KCNMB4	KCNMB4 (27345)	False
3780	KCNN1	KCNN1 (3780)	False
3781	KCNN2	KCNN2 (3781)	False
3782	KCNN3	KCNN3 (3782)	False
3783	KCNN4	KCNN4 (3783)	False
3784	KCNQ1	KCNQ1 (3784)	False
3785	KCNQ2	KCNQ2 (3785)	False
3786	KCNQ3	KCNQ3 (3786)	False
9132	KCNQ4	KCNQ4 (9132)	False
56479	KCNQ5	KCNQ5 (56479)	False
283518	KCNRG	KCNRG (283518)	False
3787	KCNS1	KCNS1 (3787)	False
3788	KCNS2	KCNS2 (3788)	False
3790	KCNS3	KCNS3 (3790)	False
57582	KCNT1	KCNT1 (57582)	False
343450	KCNT2	KCNT2 (343450)	False
157855	KCNU1	KCNU1 (157855)	False
27012	KCNV1	KCNV1 (27012)	False
169522	KCNV2	KCNV2 (169522)	False
284252	KCTD1	KCTD1 (284252)	False
83892	KCTD10	KCTD10 (83892)	True
147040	KCTD11	KCTD11 (147040)	False
115207	KCTD12	KCTD12 (115207)	False
253980	KCTD13	KCTD13 (253980)	False
65987	KCTD14	KCTD14 (65987)	False
79047	KCTD15	KCTD15 (79047)	False
57528	KCTD16	KCTD16 (57528)	False
79734	KCTD17	KCTD17 (79734)	False
130535	KCTD18	KCTD18 (130535)	False
146212	KCTD19	KCTD19 (146212)	False
23510	KCTD2	KCTD2 (23510)	False
222658	KCTD20	KCTD20 (222658)	False
283219	KCTD21	KCTD21 (283219)	False
51133	KCTD3	KCTD3 (51133)	False
386618	KCTD4	KCTD4 (386618)	False
54442	KCTD5	KCTD5 (54442)	True
200845	KCTD6	KCTD6 (200845)	False
154881	KCTD7	KCTD7 (154881)	False
386617	KCTD8	KCTD8 (386617)	False
54793	KCTD9	KCTD9 (54793)	True
10945	KDELR1	KDELR1 (10945)	False
11014	KDELR2	KDELR2 (11014)	False
11015	KDELR3	KDELR3 (11015)	False
126695	KDF1	KDF1 (126695)	False
23028	KDM1A	KDM1A (23028)	True
221656	KDM1B	KDM1B (221656)	False
22992	KDM2A	KDM2A (22992)	True
84678	KDM2B	KDM2B (84678)	False
55818	KDM3A	KDM3A (55818)	False
51780	KDM3B	KDM3B (51780)	True
9682	KDM4A	KDM4A (9682)	False
23030	KDM4B	KDM4B (23030)	False
23081	KDM4C	KDM4C (23081)	False
55693	KDM4D	KDM4D (55693)	False
390245	KDM4E	KDM4E (390245)	False
5927	KDM5A	KDM5A (5927)	True
10765	KDM5B	KDM5B (10765)	False
8242	KDM5C	KDM5C (8242)	False
8284	KDM5D	KDM5D (8284)	False
7403	KDM6A	KDM6A (7403)	False
23135	KDM6B	KDM6B (23135)	False
80853	KDM7A	KDM7A (80853)	False
79831	KDM8	KDM8 (79831)	True
3791	KDR	KDR (3791)	False
2531	KDSR	KDSR (2531)	True
9817	KEAP1	KEAP1 (9817)	True
3792	KEL	KEL (3792)	False
11081	KERA	KERA (11081)	False
80759	KHDC1	KHDC1 (80759)	False
100129128	KHDC1L	KHDC1L (100129128)	False
154288	KHDC3L	KHDC3L (154288)	False
22889	KHDC4	KHDC4 (22889)	False
10657	KHDRBS1	KHDRBS1 (10657)	False
202559	KHDRBS2	KHDRBS2 (202559)	False
10656	KHDRBS3	KHDRBS3 (10656)	False
3795	KHK	KHK (3795)	False
23351	KHNYN	KHNYN (23351)	False
8570	KHSRP	KHSRP (8570)	False
9778	KIAA0232	KIAA0232 (9778)	False
9856	KIAA0319	KIAA0319 (9856)	False
79932	KIAA0319L	KIAA0319L (79932)	False
9729	KIAA0408	KIAA0408 (9729)	False
9764	KIAA0513	KIAA0513 (9764)	False
9786	KIAA0586	KIAA0586 (9786)	False
9851	KIAA0753	KIAA0753 (9851)	False
285600	KIAA0825	KIAA0825 (285600)	False
23313	KIAA0930	KIAA0930 (23313)	False
57456	KIAA1143	KIAA1143 (57456)	False
57179	KIAA1191	KIAA1191 (57179)	False
57481	KIAA1210	KIAA1210 (57481)	False
56243	KIAA1217	KIAA1217 (56243)	False
57536	KIAA1328	KIAA1328 (57536)	False
57648	KIAA1522	KIAA1522 (57648)	False
57670	KIAA1549	KIAA1549 (57670)	False
25758	KIAA1549L	KIAA1549L (25758)	False
57691	KIAA1586	KIAA1586 (57691)	False
57710	KIAA1614	KIAA1614 (57710)	False
85379	KIAA1671	KIAA1671 (85379)	False
85449	KIAA1755	KIAA1755 (85449)	False
158405	KIAA1958	KIAA1958 (158405)	False
90231	KIAA2013	KIAA2013 (90231)	True
144577	KICS2	KICS2 (144577)	True
57498	KIDINS220	KIDINS220 (57498)	True
3832	KIF11	KIF11 (3832)	True
113220	KIF12	KIF12 (113220)	False
63971	KIF13A	KIF13A (63971)	False
23303	KIF13B	KIF13B (23303)	False
9928	KIF14	KIF14 (9928)	True
56992	KIF15	KIF15 (56992)	True
55614	KIF16B	KIF16B (55614)	False
57576	KIF17	KIF17 (57576)	False
81930	KIF18A	KIF18A (81930)	True
146909	KIF18B	KIF18B (146909)	True
124602	KIF19	KIF19 (124602)	False
547	KIF1A	KIF1A (547)	False
23095	KIF1B	KIF1B (23095)	False
10749	KIF1C	KIF1C (10749)	False
10112	KIF20A	KIF20A (10112)	True
9585	KIF20B	KIF20B (9585)	False
55605	KIF21A	KIF21A (55605)	False
23046	KIF21B	KIF21B (23046)	False
3835	KIF22	KIF22 (3835)	True
9493	KIF23	KIF23 (9493)	True
347240	KIF24	KIF24 (347240)	False
3834	KIF25	KIF25 (3834)	False
26153	KIF26A	KIF26A (26153)	False
55083	KIF26B	KIF26B (55083)	False
55582	KIF27	KIF27 (55582)	False
3796	KIF2A	KIF2A (3796)	True
84643	KIF2B	KIF2B (84643)	False
11004	KIF2C	KIF2C (11004)	True
11127	KIF3A	KIF3A (11127)	False
9371	KIF3B	KIF3B (9371)	False
3797	KIF3C	KIF3C (3797)	False
24137	KIF4A	KIF4A (24137)	False
285643	KIF4B	KIF4B (285643)	False
3798	KIF5A	KIF5A (3798)	False
3799	KIF5B	KIF5B (3799)	False
221458	KIF6	KIF6 (221458)	False
374654	KIF7	KIF7 (374654)	False
64147	KIF9	KIF9 (64147)	False
22920	KIFAP3	KIFAP3 (22920)	False
26128	KIFBP	KIFBP (26128)	True
3833	KIFC1	KIFC1 (3833)	True
90990	KIFC2	KIFC2 (90990)	False
3801	KIFC3	KIFC3 (3801)	False
22944	KIN	KIN (22944)	True
3802	KIR2DL1	KIR2DL1 (3802)	False
3804	KIR2DL3	KIR2DL3 (3804)	False
3805	KIR2DL4	KIR2DL4 (3805)	False
3811	KIR3DL1	KIR3DL1 (3811)	False
3812	KIR3DL2	KIR3DL2 (3812)	False
115653	KIR3DL3	KIR3DL3 (115653)	False
55243	KIRREL1	KIRREL1 (55243)	True
84063	KIRREL2	KIRREL2 (84063)	False
84623	KIRREL3	KIRREL3 (84623)	False
3814	KISS1	KISS1 (3814)	False
84634	KISS1R	KISS1R (84634)	False
3815	KIT	KIT (3815)	False
4254	KITLG	KITLG (4254)	False
9365	KL	KL (9365)	False
152831	KLB	KLB (152831)	False
3831	KLC1	KLC1 (3831)	False
64837	KLC2	KLC2 (64837)	False
147700	KLC3	KLC3 (147700)	False
89953	KLC4	KLC4 (89953)	False
10661	KLF1	KLF1 (10661)	False
7071	KLF10	KLF10 (7071)	False
8462	KLF11	KLF11 (8462)	False
11278	KLF12	KLF12 (11278)	False
51621	KLF13	KLF13 (51621)	False
136259	KLF14	KLF14 (136259)	False
28999	KLF15	KLF15 (28999)	False
83855	KLF16	KLF16 (83855)	False
128209	KLF17	KLF17 (128209)	False
10365	KLF2	KLF2 (10365)	False
51274	KLF3	KLF3 (51274)	False
9314	KLF4	KLF4 (9314)	False
688	KLF5	KLF5 (688)	True
1316	KLF6	KLF6 (1316)	False
8609	KLF7	KLF7 (8609)	False
11279	KLF8	KLF8 (11279)	False
687	KLF9	KLF9 (687)	False
122773	KLHDC1	KLHDC1 (122773)	False
23008	KLHDC10	KLHDC10 (23008)	False
23588	KLHDC2	KLHDC2 (23588)	False
116138	KLHDC3	KLHDC3 (116138)	False
54758	KLHDC4	KLHDC4 (54758)	False
127707	KLHDC7A	KLHDC7A (127707)	False
113730	KLHDC7B	KLHDC7B (113730)	False
55220	KLHDC8A	KLHDC8A (55220)	False
200942	KLHDC8B	KLHDC8B (200942)	False
126823	KLHDC9	KLHDC9 (126823)	False
57626	KLHL1	KLHL1 (57626)	False
317719	KLHL10	KLHL10 (317719)	False
55175	KLHL11	KLHL11 (55175)	False
59349	KLHL12	KLHL12 (59349)	False
90293	KLHL13	KLHL13 (90293)	False
57565	KLHL14	KLHL14 (57565)	False
80311	KLHL15	KLHL15 (80311)	False
339451	KLHL17	KLHL17 (339451)	False
23276	KLHL18	KLHL18 (23276)	False
11275	KLHL2	KLHL2 (11275)	False
27252	KLHL20	KLHL20 (27252)	False
9903	KLHL21	KLHL21 (9903)	False
84861	KLHL22	KLHL22 (84861)	False
54800	KLHL24	KLHL24 (54800)	False
64410	KLHL25	KLHL25 (64410)	False
55295	KLHL26	KLHL26 (55295)	False
54813	KLHL28	KLHL28 (54813)	False
114818	KLHL29	KLHL29 (114818)	False
26249	KLHL3	KLHL3 (26249)	False
377007	KLHL30	KLHL30 (377007)	False
401265	KLHL31	KLHL31 (401265)	False
114792	KLHL32	KLHL32 (114792)	False
123103	KLHL33	KLHL33 (123103)	False
257240	KLHL34	KLHL34 (257240)	False
283212	KLHL35	KLHL35 (283212)	False
79786	KLHL36	KLHL36 (79786)	False
340359	KLHL38	KLHL38 (340359)	False
56062	KLHL4	KLHL4 (56062)	False
131377	KLHL40	KLHL40 (131377)	False
10324	KLHL41	KLHL41 (10324)	False
57542	KLHL42	KLHL42 (57542)	False
51088	KLHL5	KLHL5 (51088)	False
89857	KLHL6	KLHL6 (89857)	False
55975	KLHL7	KLHL7 (55975)	False
57563	KLHL8	KLHL8 (57563)	False
55958	KLHL9	KLHL9 (55958)	False
3816	KLK1	KLK1 (3816)	False
5655	KLK10	KLK10 (5655)	False
11012	KLK11	KLK11 (11012)	False
43849	KLK12	KLK12 (43849)	False
26085	KLK13	KLK13 (26085)	False
43847	KLK14	KLK14 (43847)	False
55554	KLK15	KLK15 (55554)	False
3817	KLK2	KLK2 (3817)	False
354	KLK3	KLK3 (354)	False
9622	KLK4	KLK4 (9622)	False
25818	KLK5	KLK5 (25818)	False
5653	KLK6	KLK6 (5653)	False
5650	KLK7	KLK7 (5650)	False
11202	KLK8	KLK8 (11202)	False
284366	KLK9	KLK9 (284366)	False
3818	KLKB1	KLKB1 (3818)	False
100144748	KLLN	KLLN (100144748)	False
3820	KLRB1	KLRB1 (3820)	False
3821	KLRC1	KLRC1 (3821)	False
3822	KLRC2	KLRC2 (3822)	False
3823	KLRC3	KLRC3 (3823)	False
8302	KLRC4	KLRC4 (8302)	False
3824	KLRD1	KLRD1 (3824)	False
51348	KLRF1	KLRF1 (51348)	False
100431172	KLRF2	KLRF2 (100431172)	False
10219	KLRG1	KLRG1 (10219)	False
346689	KLRG2	KLRG2 (346689)	False
8564	KMO	KMO (8564)	False
4297	KMT2A	KMT2A (4297)	True
9757	KMT2B	KMT2B (9757)	False
58508	KMT2C	KMT2C (58508)	False
8085	KMT2D	KMT2D (8085)	True
55904	KMT2E	KMT2E (55904)	True
387893	KMT5A	KMT5A (387893)	False
51111	KMT5B	KMT5B (51111)	False
84787	KMT5C	KMT5C (84787)	False
148930	KNCN	KNCN (148930)	False
85442	KNDC1	KNDC1 (85442)	False
3827	KNG1	KNG1 (3827)	False
57082	KNL1	KNL1 (57082)	True
400506	KNOP1	KNOP1 (400506)	False
90417	KNSTRN	KNSTRN (90417)	False
9735	KNTC1	KNTC1 (9735)	True
3836	KPNA1	KPNA1 (3836)	False
3838	KPNA2	KPNA2 (3838)	True
3839	KPNA3	KPNA3 (3839)	False
3840	KPNA4	KPNA4 (3840)	False
3841	KPNA5	KPNA5 (3841)	False
23633	KPNA6	KPNA6 (23633)	False
402569	KPNA7	KPNA7 (402569)	False
3837	KPNB1	KPNB1 (3837)	True
448834	KPRP	KPRP (448834)	False
11133	KPTN	KPTN (11133)	False
3845	KRAS	KRAS (3845)	True
124751	KRBA2	KRBA2 (124751)	False
100506243	KRBOX1	KRBOX1 (100506243)	False
124411	KRBOX5	KRBOX5 (124411)	False
51315	KRCC1	KRCC1 (51315)	False
83999	KREMEN1	KREMEN1 (83999)	False
79412	KREMEN2	KREMEN2 (79412)	False
65095	KRI1	KRI1 (65095)	False
889	KRIT1	KRIT1 (889)	True
11103	KRR1	KRR1 (11103)	True
3848	KRT1	KRT1 (3848)	False
3858	KRT10	KRT10 (3858)	False
3859	KRT12	KRT12 (3859)	False
3860	KRT13	KRT13 (3860)	False
3861	KRT14	KRT14 (3861)	False
3866	KRT15	KRT15 (3866)	False
3868	KRT16	KRT16 (3868)	False
3875	KRT18	KRT18 (3875)	False
3880	KRT19	KRT19 (3880)	False
3849	KRT2	KRT2 (3849)	False
54474	KRT20	KRT20 (54474)	False
125113	KRT222	KRT222 (125113)	False
25984	KRT23	KRT23 (25984)	False
192666	KRT24	KRT24 (192666)	False
147183	KRT25	KRT25 (147183)	False
353288	KRT26	KRT26 (353288)	False
342574	KRT27	KRT27 (342574)	False
162605	KRT28	KRT28 (162605)	False
3850	KRT3	KRT3 (3850)	False
3881	KRT31	KRT31 (3881)	False
3882	KRT32	KRT32 (3882)	False
3883	KRT33A	KRT33A (3883)	False
3884	KRT33B	KRT33B (3884)	False
3885	KRT34	KRT34 (3885)	False
3886	KRT35	KRT35 (3886)	False
8689	KRT36	KRT36 (8689)	False
8688	KRT37	KRT37 (8688)	False
8687	KRT38	KRT38 (8687)	False
390792	KRT39	KRT39 (390792)	False
3851	KRT4	KRT4 (3851)	False
125115	KRT40	KRT40 (125115)	False
3852	KRT5	KRT5 (3852)	False
3853	KRT6A	KRT6A (3853)	False
3854	KRT6B	KRT6B (3854)	False
286887	KRT6C	KRT6C (286887)	False
3855	KRT7	KRT7 (3855)	False
112802	KRT71	KRT71 (112802)	False
140807	KRT72	KRT72 (140807)	False
319101	KRT73	KRT73 (319101)	False
121391	KRT74	KRT74 (121391)	False
9119	KRT75	KRT75 (9119)	False
51350	KRT76	KRT76 (51350)	False
374454	KRT77	KRT77 (374454)	False
196374	KRT78	KRT78 (196374)	False
338785	KRT79	KRT79 (338785)	False
3856	KRT8	KRT8 (3856)	False
144501	KRT80	KRT80 (144501)	False
3887	KRT81	KRT81 (3887)	False
3888	KRT82	KRT82 (3888)	False
3889	KRT83	KRT83 (3889)	False
3890	KRT84	KRT84 (3890)	False
3891	KRT85	KRT85 (3891)	False
3892	KRT86	KRT86 (3892)	False
3857	KRT9	KRT9 (3857)	False
81851	KRTAP1-1	KRTAP1-1 (81851)	False
728255	KRTAP1-4	KRTAP1-4 (728255)	False
83895	KRTAP1-5	KRTAP1-5 (83895)	False
386677	KRTAP10-1	KRTAP10-1 (386677)	False
353333	KRTAP10-10	KRTAP10-10 (353333)	False
386678	KRTAP10-11	KRTAP10-11 (386678)	False
386679	KRTAP10-2	KRTAP10-2 (386679)	False
386682	KRTAP10-3	KRTAP10-3 (386682)	False
386680	KRTAP10-5	KRTAP10-5 (386680)	False
386681	KRTAP10-8	KRTAP10-8 (386681)	False
386676	KRTAP10-9	KRTAP10-9 (386676)	False
337880	KRTAP11-1	KRTAP11-1 (337880)	False
353332	KRTAP12-1	KRTAP12-1 (353332)	False
353323	KRTAP12-2	KRTAP12-2 (353323)	False
386683	KRTAP12-3	KRTAP12-3 (386683)	False
386684	KRTAP12-4	KRTAP12-4 (386684)	False
140258	KRTAP13-1	KRTAP13-1 (140258)	False
337959	KRTAP13-2	KRTAP13-2 (337959)	False
337960	KRTAP13-3	KRTAP13-3 (337960)	False
284827	KRTAP13-4	KRTAP13-4 (284827)	False
254950	KRTAP15-1	KRTAP15-1 (254950)	False
100505753	KRTAP16-1	KRTAP16-1 (100505753)	False
83902	KRTAP17-1	KRTAP17-1 (83902)	False
337882	KRTAP19-1	KRTAP19-1 (337882)	False
337969	KRTAP19-2	KRTAP19-2 (337969)	False
337970	KRTAP19-3	KRTAP19-3 (337970)	False
337971	KRTAP19-4	KRTAP19-4 (337971)	False
337972	KRTAP19-5	KRTAP19-5 (337972)	False
337973	KRTAP19-6	KRTAP19-6 (337973)	False
337974	KRTAP19-7	KRTAP19-7 (337974)	False
728299	KRTAP19-8	KRTAP19-8 (728299)	False
337975	KRTAP20-1	KRTAP20-1 (337975)	False
337976	KRTAP20-2	KRTAP20-2 (337976)	False
337985	KRTAP20-3	KRTAP20-3 (337985)	False
337977	KRTAP21-1	KRTAP21-1 (337977)	False
337978	KRTAP21-2	KRTAP21-2 (337978)	False
100288323	KRTAP21-3	KRTAP21-3 (100288323)	False
337979	KRTAP22-1	KRTAP22-1 (337979)	False
100288287	KRTAP22-2	KRTAP22-2 (100288287)	False
337963	KRTAP23-1	KRTAP23-1 (337963)	False
643803	KRTAP24-1	KRTAP24-1 (643803)	False
100131902	KRTAP25-1	KRTAP25-1 (100131902)	False
388818	KRTAP26-1	KRTAP26-1 (388818)	False
643812	KRTAP27-1	KRTAP27-1 (643812)	False
100533177	KRTAP29-1	KRTAP29-1 (100533177)	False
83896	KRTAP3-1	KRTAP3-1 (83896)	False
83897	KRTAP3-2	KRTAP3-2 (83897)	False
85293	KRTAP3-3	KRTAP3-3 (85293)	False
653240	KRTAP4-11	KRTAP4-11 (653240)	False
85291	KRTAP4-2	KRTAP4-2 (85291)	False
85290	KRTAP4-3	KRTAP4-3 (85290)	False
84616	KRTAP4-4	KRTAP4-4 (84616)	False
85289	KRTAP4-5	KRTAP4-5 (85289)	False
81871	KRTAP4-6	KRTAP4-6 (81871)	False
728224	KRTAP4-8	KRTAP4-8 (728224)	False
100132386	KRTAP4-9	KRTAP4-9 (100132386)	False
387264	KRTAP5-1	KRTAP5-1 (387264)	False
387273	KRTAP5-10	KRTAP5-10 (387273)	False
440051	KRTAP5-11	KRTAP5-11 (440051)	False
440021	KRTAP5-2	KRTAP5-2 (440021)	False
387266	KRTAP5-3	KRTAP5-3 (387266)	False
439915	KRTAP5-5	KRTAP5-5 (439915)	False
440023	KRTAP5-6	KRTAP5-6 (440023)	False
440050	KRTAP5-7	KRTAP5-7 (440050)	False
3846	KRTAP5-9	KRTAP5-9 (3846)	False
337966	KRTAP6-1	KRTAP6-1 (337966)	False
337967	KRTAP6-2	KRTAP6-2 (337967)	False
337879	KRTAP8-1	KRTAP8-1 (337879)	False
728318	KRTAP9-1	KRTAP9-1 (728318)	False
83900	KRTAP9-3	KRTAP9-3 (83900)	False
100507608	KRTAP9-6	KRTAP9-6 (100507608)	False
83901	KRTAP9-8	KRTAP9-8 (83901)	False
81870	KRTAP9-9	KRTAP9-9 (81870)	False
200185	KRTCAP2	KRTCAP2 (200185)	False
200634	KRTCAP3	KRTCAP3 (200634)	False
388533	KRTDAP	KRTDAP (388533)	False
8844	KSR1	KSR1 (8844)	False
283455	KSR2	KSR2 (283455)	False
112970	KTI12	KTI12 (112970)	True
3895	KTN1	KTN1 (3895)	False
79036	KXD1	KXD1 (79036)	False
339855	KY	KY (339855)	False
883	KYAT1	KYAT1 (883)	False
56267	KYAT3	KYAT3 (56267)	False
8942	KYNU	KYNU (8942)	False
3897	L1CAM	L1CAM (3897)	False
54596	L1TD1	L1TD1 (54596)	False
79944	L2HGDH	L2HGDH (79944)	False
112849	L3HYPDH	L3HYPDH (112849)	False
26013	L3MBTL1	L3MBTL1 (26013)	False
83746	L3MBTL2	L3MBTL2 (83746)	False
84456	L3MBTL3	L3MBTL3 (84456)	True
91133	L3MBTL4	L3MBTL4 (91133)	False
144811	LACC1	LACC1 (144811)	False
90070	LACRT	LACRT (90070)	False
114294	LACTB	LACTB (114294)	False
51110	LACTB2	LACTB2 (51110)	False
3898	LAD1	LAD1 (3898)	False
3902	LAG3	LAG3 (3902)	False
8270	LAGE3	LAGE3 (8270)	False
3903	LAIR1	LAIR1 (3903)	False
3904	LAIR2	LAIR2 (3904)	False
3906	LALBA	LALBA (3906)	False
284217	LAMA1	LAMA1 (284217)	False
3908	LAMA2	LAMA2 (3908)	False
3909	LAMA3	LAMA3 (3909)	False
3910	LAMA4	LAMA4 (3910)	False
3911	LAMA5	LAMA5 (3911)	False
3912	LAMB1	LAMB1 (3912)	False
3913	LAMB2	LAMB2 (3913)	False
3914	LAMB3	LAMB3 (3914)	False
22798	LAMB4	LAMB4 (22798)	False
3915	LAMC1	LAMC1 (3915)	False
3918	LAMC2	LAMC2 (3918)	False
10319	LAMC3	LAMC3 (10319)	False
3916	LAMP1	LAMP1 (3916)	False
3920	LAMP2	LAMP2 (3920)	False
27074	LAMP3	LAMP3 (27074)	False
24141	LAMP5	LAMP5 (24141)	False
55004	LAMTOR1	LAMTOR1 (55004)	True
28956	LAMTOR2	LAMTOR2 (28956)	True
8649	LAMTOR3	LAMTOR3 (8649)	True
389541	LAMTOR4	LAMTOR4 (389541)	True
10542	LAMTOR5	LAMTOR5 (10542)	False
10314	LANCL1	LANCL1 (10314)	False
55915	LANCL2	LANCL2 (55915)	False
347404	LANCL3	LANCL3 (347404)	False
51056	LAP3	LAP3 (51056)	False
9741	LAPTM4A	LAPTM4A (9741)	False
55353	LAPTM4B	LAPTM4B (55353)	False
7805	LAPTM5	LAPTM5 (7805)	False
9215	LARGE1	LARGE1 (9215)	False
120071	LARGE2	LARGE2 (120071)	False
23367	LARP1	LARP1 (23367)	True
55132	LARP1B	LARP1B (55132)	False
113251	LARP4	LARP4 (113251)	True
23185	LARP4B	LARP4B (23185)	True
55323	LARP6	LARP6 (55323)	False
51574	LARP7	LARP7 (51574)	True
51520	LARS1	LARS1 (51520)	True
23395	LARS2	LARS2 (23395)	True
81887	LAS1L	LAS1L (81887)	False
3927	LASP1	LASP1 (3927)	False
27040	LAT	LAT (27040)	False
7462	LAT2	LAT2 (7462)	False
9113	LATS1	LATS1 (9113)	False
26524	LATS2	LATS2 (26524)	True
54900	LAX1	LAX1 (54900)	False
143903	LAYN	LAYN (143903)	False
81606	LBH	LBH (81606)	False
79081	LBHD1	LBHD1 (79081)	False
3929	LBP	LBP (3929)	False
3930	LBR	LBR (3930)	False
10660	LBX1	LBX1 (10660)	False
85474	LBX2	LBX2 (85474)	False
167691	LCA5	LCA5 (167691)	False
150082	LCA5L	LCA5L (150082)	False
3931	LCAT	LCAT (3931)	False
353132	LCE1B	LCE1B (353132)	False
353134	LCE1D	LCE1D (353134)	False
353137	LCE1F	LCE1F (353137)	False
353139	LCE2A	LCE2A (353139)	False
26239	LCE2B	LCE2B (26239)	False
