0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
0.06964382,-0.017921258,0.005602637,0.02376088,0.015929112,-0.04288974,0.015846359,-0.008021313,0.015958244,8.888081e-05,-0.025422152,-0.03218837,0.0041842177,0.013187064,-0.07620472,0.033988185,-0.066983424,-0.0045977994,-0.025590805,0.00027956266,0.054002162,-0.027577069,0.08020744,0.036544207,0.027898211,-0.03475823,-0.0050897333,0.1029052,0.06105215,-0.024191797,0.028154925,-0.014757697,-0.09965738,-0.02304702,0.014077223,-0.04519336,-0.028687067,0.016456684,-0.12206054,0.059626844,0.050165042,-0.006663123,-0.09227058,0.0026178407,-0.045310933,-0.033348132,0.038118362,-0.032425627,0.007130432
-0.012651426,-0.026307916,0.08295457,-0.01012775,-0.054568652,-0.06844249,-0.12907967,-0.02333303,-0.022776956,-0.029361144,0.03217488,-0.03346411,0.061995264,-0.058771506,-0.020466547,-0.001359352,0.019259525,-0.02227094,-0.15471756,0.01298468,0.008005568,0.048061196,0.014497143,-0.009671541,0.026670514,0.016530829,-0.02567846,0.0034273807,0.0150623815,-0.03138524,-0.021052515,0.030240955,0.031403735,-0.05915781,-0.03654571,0.014551251,-0.06275293,0.063105255,-0.049178984,0.035967115,0.0850308,0.014691433,-0.072983555,0.044093393,-0.012049851,0.064762086,-0.003751767,-0.050797194,-0.056330267
0.0012285669,0.08544579,0.02887131,-0.005289716,-0.067498416,-0.025682932,-0.08044252,-0.051586855,0.024644732,-0.084940545,0.05227804,-0.044826537,0.02945584,-0.10641995,-0.0047998,-0.019805003,0.031518944,0.008898625,-0.15733816,0.023881799,-0.01941939,0.07247363,0.017516945,0.04089508,0.05147437,0.017102866,-0.012461719,-0.0030460488,0.023545304,0.004576945,0.039973177,0.062588416,0.036244176,0.015097658,0.033305902,-0.022289872,-0.028964033,0.0796223,-0.0882603,-0.0007627952,-0.0031698304,0.043711767,-0.006941789,0.0003438505,0.05188511,-0.01971335,0.0093583735,-0.07373861,-0.075777344
0.06926701,-0.048739273,-0.009566526,0.018871225,-0.005741962,-0.014501574,-0.04505476,0.032353014,-0.0061688228,-0.008413992,-0.08500338,-0.038218427,-0.012132737,-0.016181529,0.009203459,-0.002697484,-0.010869905,-0.075780496,-0.008483403,-0.028073894,0.019584754,0.019863836,-0.07907969,-0.16677594,-0.060213026,0.0076181632,0.0552344,-0.032909114,0.05173351,-0.04119628,-0.023054324,-0.007308789,0.023718776,-0.08489867,-0.052277945,-0.115802296,0.06306876,0.011703202,-0.08818788,0.023306808,-0.019499213,-0.0007237216,-0.028800726,-0.025517069,0.0014217354,0.056176417,-0.01918251,0.04304684,-0.05134616
0.021854995,0.03173382,0.0032718193,-0.04153162,-0.043289907,-0.11631947,0.034705095,-0.010104411,0.028256401,-0.00037513388,-0.097696945,0.011356846,0.015663438,0.0024468028,-0.10673755,-0.026167618,-0.004173759,-0.036818244,-0.06239229,0.039794333,0.10948844,-0.016093811,0.05326351,-0.03441741,-0.030357338,-0.012411624,0.029292513,-0.006299432,0.009056404,-0.05818023,0.009883951,0.024778876,-0.037341904,-0.011184225,-0.09150002,-0.008568214,-0.007784743,0.061051913,-0.07787428,0.009325561,0.03323052,0.021622293,-0.061980493,0.058970533,-0.048087522,0.09690023,-0.018027762,0.03307925,-0.016066398
0.07371822,0.022962563,0.056812268,-0.04407384,-0.09356075,0.07164874,0.012680669,0.058686856,0.01131376,0.045325648,-0.0137740625,0.008036279,0.021682452,-0.03991888,0.042191796,-0.041588083,0.010290847,0.05622999,-0.04017365,0.025565928,0.0007646549,0.043861136,-0.05100995,0.02246142,0.026281826,0.000281572,0.06801601,0.07026545,-0.030282402,-0.033587936,-0.07542364,0.009590581,0.020833831,-0.0015624217,-0.044997882,-0.059795856,-0.011219603,-0.021377811,-0.013251484,-0.038181372,0.02079473,-0.021528265,-0.08419061,0.0195121,-0.044214793,-0.06551397,-0.06080302,-0.07849456,0.04224777
0.0040307236,-0.08755914,0.004249844,-0.01588547,-0.019591892,-0.068404526,0.06634415,0.07299416,-0.018782329,-0.093124196,-0.015944859,-0.062164057,-0.011840675,0.030349825,-0.07105331,-0.08824959,0.005545152,-0.04506804,0.019711265,-0.095523536,0.07609615,0.01832084,0.01579769,-0.018971866,0.036927022,-0.0024779357,-0.07678682,-0.07068826,0.025602248,0.028873237,-0.0011628616,-0.010730854,0.029759575,0.035283573,-0.022951167,-0.0015864002,0.046110302,0.046873588,0.041631725,-0.013973526,-0.016289707,0.00084603106,0.004096347,-0.053149447,0.06955769,-0.032647826,0.013949377,-0.038898833,0.0031581903
-0.0555925,-0.008575059,0.0821234,-0.005583137,-0.04597951,0.029449174,0.07189092,-0.0058649774,-0.033160165,0.014231397,0.042895548,-0.06494749,0.075199716,0.048526682,-0.10127468,0.013048777,0.0105825355,0.045272075,0.086757794,-0.047662284,0.04643395,0.012454416,0.040360764,-0.05338418,-0.04518479,-0.013598059,-0.036229327,-0.008277726,0.044614326,-0.10741981,0.00752167,0.033761047,0.018382823,-0.021427633,0.016243014,-0.018911779,-0.022740386,0.017244741,0.042694278,0.018525815,0.04192888,0.025134556,0.08007826,-0.009681254,-0.040114194,0.0003323225,0.028580885,0.01745468,-0.029684247
-0.08707021,-0.03850153,0.035480812,0.0045887376,-0.043964107,-0.0009203808,0.06420823,-0.0055998145,-0.08441468,-0.044686023,-0.052599672,-0.0006944452,0.03982249,0.045450203,0.042814843,0.061990805,0.067654684,-0.052367717,0.0072605214,0.016963737,0.045606367,-0.030056203,-0.007721847,0.10007018,0.08316905,-0.011732396,-0.03593984,-0.03989551,-0.00023510664,0.03264783,0.0672054,-0.06733982,0.073776715,-0.069715716,0.020570684,0.04940446,-0.002978644,0.05368813,0.102548555,0.01652321,-0.08649312,-0.009009027,0.061225325,-0.019964645,-0.09103138,0.04931808,0.036594052,0.015190709,0.017169856
-0.06678472,-0.029430885,-0.03111933,0.028707111,-0.028253136,0.023461426,0.030552188,-0.06448806,-0.015738351,-0.038047105,0.010097999,-0.030250413,0.026280599,0.03741856,-0.008146057,0.03139058,-0.040915806,0.0048346533,0.058854863,-0.030747151,-0.010052508,0.064736485,0.047367856,0.019140575,-0.12157031,0.06401601,0.03627322,0.014510531,-0.07614028,-0.018681504,0.05281926,0.07091077,0.055024434,-0.040286206,0.09275923,-0.0006218905,-0.02841705,0.0024255419,0.015000676,0.012657368,-0.08323271,0.01021218,-0.034441315,0.05012287,-0.07390763,0.056051016,-0.06948713,0.011387013,0.01402252
0.06618569,0.048349433,-0.026826475,0.14649867,-0.04338229,-0.030611081,0.02108232,-0.09035409,0.026555572,0.028181529,-0.005246765,-0.0028082721,-0.0037255157,0.034896687,0.09037163,0.0122791035,0.0025862362,-0.047624137,0.04466908,-0.049922258,0.025013598,0.02752499,-0.029707238,0.08863103,-0.0379112,-0.016614584,0.041504644,-0.013476554,-0.015514288,-0.011679283,-0.08636416,0.04112186,0.059746105,-0.08112023,0.068213895,-0.001435131,0.0757014,0.07037985,0.014295642,-0.039921433,-0.0029974964,0.015868297,-0.07606288,-0.0010594609,-0.019813018,0.08337917,0.06113671,0.025149217,0.034296032
-0.033428818,0.11410631,-0.023924265,-0.009401726,-0.054883562,-0.04748313,-0.015040833,0.011402747,-0.0027804507,-0.091404974,0.06284636,-0.077781655,-0.024474721,-0.006273988,0.0128482655,-0.058722794,0.109713495,-0.008423921,0.027498303,-0.024738653,0.0039699385,0.0003541932,0.029178148,-0.040721145,-0.05458924,0.046152893,0.07524936,-0.027003294,-0.0061334865,-0.07835579,0.0489363,-0.008811855,0.058215953,-0.04960681,-0.01463742,0.089169145,0.062852375,-0.014241591,-0.03997617,-0.07052012,0.034592234,0.017936997,0.0015401039,-0.050862677,-0.05764704,-0.033434473,0.015441345,0.0562889,-0.07067466
-0.010374061,-0.092211485,-0.029009916,0.11634566,0.06561292,0.037451956,0.029769504,-0.022557704,-0.018981453,-0.03855668,-0.06745125,0.02527719,-0.031146105,-0.018487364,-0.0006868399,0.055092588,0.008609461,-0.027965683,0.043128964,0.041470345,0.018982628,0.0031591011,0.04486058,0.07025739,0.11277682,-0.0016368955,0.107477084,0.015796216,0.030384306,0.006467893,0.07261396,-0.029303929,-0.042627975,0.003970555,-0.00911032,0.030194907,0.010348482,-0.03192405,0.07650284,0.034356795,0.058312103,-0.011755298,0.05555361,-0.014376452,-0.020741723,0.030191453,0.07122492,0.024473157,0.011337862
0.022772929,0.01232235,0.08897091,0.100110136,0.018353093,0.009201578,0.0072737862,0.047314305,0.016375031,-0.014664973,-0.01387491,0.07018724,0.02622534,0.071215175,0.05713817,-0.014409767,0.070613645,0.09294545,0.09695606,0.05456557,-0.0030756074,0.054666314,0.0699707,0.05968215,0.057236858,-0.008458839,-0.044205897,0.02890674,-0.0050780117,-0.028999235,-0.0319749,0.02705756,0.049686458,0.074265875,0.114092186,0.024751777,-0.06726402,-0.06811496,-0.088539444,0.07329043,-0.015430985,-0.040400125,-0.11727063,-0.02469097,0.039223053,-0.010655659,0.08067037,-0.02079293,-0.028063836
0.035112265,-0.067329064,0.041982047,-0.006255541,0.0027183935,0.009844758,0.0811756,0.0129974,-0.05890816,-0.0023768833,-0.025080943,-0.08322204,-0.07662037,-0.02832398,-0.029707609,-0.020486817,0.021401616,-0.03855945,0.02669982,-0.022552455,0.02055747,0.064749524,-0.03179406,-0.054844372,0.043910034,0.005463215,-0.06623976,-0.088176735,-0.029910583,0.044402413,-0.023512475,0.023420086,-0.019528005,-0.02864064,0.0008022317,0.023027645,0.019620119,-0.06784942,0.020127567,0.027984599,-0.044103485,0.012018415,-0.057639904,-0.032886907,0.09359971,-0.04837428,-0.07876701,-0.058098327,-0.017407766
-0.12018664,0.02025343,-0.06399819,-0.08374015,0.023768973,0.040836193,-0.015403583,0.009900891,0.010957026,-0.005175457,-0.07519474,0.012618849,-0.01585278,-0.013556118,0.07089306,-0.032317366,-0.0573665,0.0388256,-0.05532447,0.054069884,0.008294234,-0.09108499,-0.014582685,0.01692889,-0.014863374,0.03921472,0.004838815,0.07975186,-0.013050074,-0.03483798,-0.04606468,0.072236694,-0.007814793,-0.042795476,0.014229695,0.021192178,-0.013961678,-0.022863733,-0.021268053,-0.051215142,0.065852225,0.014989997,0.1173539,0.0040196558,-0.01250007,-0.03928842,0.0013581815,-0.020067932,0.064563125
0.030058375,-0.021523083,-0.05216979,0.019566482,-0.05178395,-0.06247371,-0.08588593,-0.070742644,-0.00029739086,0.014825547,0.021116577,0.021469707,0.020992763,-0.03813196,-0.10623963,0.024998838,-0.05687422,0.059976265,-0.010775499,0.07198086,-0.08919215,-0.06376728,-0.116109386,-0.04853652,-0.007275744,0.0060372176,-0.04605496,0.08456022,-0.07312909,-0.011350312,-0.092507325,0.05206825,-0.093718216,-0.0026276144,-0.07823008,-0.037385497,0.076769486,-0.024333578,0.046122562,0.03415335,-0.06213114,0.0030926492,-0.008928704,-0.034932606,-0.046197128,-0.05278191,-0.015961336,-0.016340597,0.021915635
-0.025141655,0.036583774,0.07964961,-0.031257566,-0.0354254,-0.026717272,0.03550543,0.012225059,0.061857834,-0.035026852,0.10002659,0.06309901,0.039091203,0.022950472,-0.021256167,-0.015272985,0.02700192,-0.07359541,-0.02337779,0.029490199,0.021588143,0.09554783,0.06578222,0.054057468,-0.045523886,0.08318229,0.0594978,-0.072127715,0.043733083,-0.069156714,0.069440864,0.13630277,-0.03133409,0.022668188,0.05270646,-0.00016952108,0.03436106,0.103055574,0.01929439,-0.007115004,0.14756867,-0.033044197,-0.0063315597,0.03551421,0.08216616,0.06727805,-0.056027282,-0.00092843955,0.013634526
0.10286674,-0.00034891075,0.0048711365,0.004006273,0.007518054,-0.00058310485,0.0061661536,0.0041654008,-0.04330739,0.010481705,0.0026689807,0.07555421,0.04491874,0.014280507,-0.025976948,-0.019339105,-0.027404837,-0.0030422935,0.07712465,-0.053675786,-0.034117978,-0.027238473,0.055729195,0.029488426,0.06408598,0.020391358,-0.0326335,0.1030165,0.044234663,0.012542655,0.011394608,-0.05145401,-0.024441034,-0.02921565,-0.05370066,0.063142054,0.022069577,0.02398446,-0.008195407,0.037121948,0.030940743,0.042555857,-0.015719732,-0.023327151,0.08886849,0.064603604,-0.024719443,0.015480783,-0.007221183
-0.054749947,0.0041541536,-0.014269176,-0.008577631,-0.00923299,-0.039733287,0.05816923,0.046146985,0.087311596,0.0007326022,0.027848925,0.0124554625,0.022614913,0.028854733,-0.03794462,0.062864274,0.02008215,-0.031776205,0.002919538,-0.061426405,-0.03081931,-0.017283648,-0.00046179094,-0.029230982,0.04695739,-0.007163077,0.05582538,0.022840718,0.017862255,-0.04453575,0.017418545,0.050489314,-0.11127865,0.16380852,0.06615482,0.0050814585,0.055734538,0.024803659,0.101937,0.018410632,0.059029594,-0.010260153,0.03999274,-0.12085756,-0.012843959,-0.014734358,-0.039817274,-0.063683026,0.10088569
-0.01477978,-0.04285815,-0.044195704,-0.058414925,0.07570702,0.010149813,-0.053103227,-0.015933774,0.039666805,-0.06447744,0.038188737,-0.0066926717,0.00053579255,-0.07067858,-0.042753316,-0.015625365,-0.045714226,-0.030132772,0.07997125,0.050680414,-0.03163711,-0.06250891,-0.10436081,-0.0788369,-0.116877794,-0.063101664,-0.0043908814,0.03395019,0.0073288283,0.03597917,-0.032734115,-0.02052186,-0.0045522545,-0.038462494,0.050329696,0.0024178918,-0.024938233,-0.07880176,-0.054948255,-0.02980699,0.03800272,-0.005631702,-0.047134217,-0.051831685,0.030108174,-0.01901785,0.031651862,0.03181105,-0.034765415
-0.07879959,-0.025705542,0.12300047,-0.019621545,-0.022047715,-0.04903134,0.014457633,-0.0008216722,-0.05454662,-0.078896366,0.10655498,-0.026389623,0.008801298,-0.061430465,0.030180983,0.041550938,0.051184926,-0.06862933,0.057864547,-0.01525823,-0.09523278,0.0005299268,0.06325166,0.03896978,0.0975966,-0.021861084,0.10355955,-0.021143282,0.109708704,-0.028127065,0.04289027,0.02140612,-0.0076713013,-0.07469418,0.0041247425,0.029122103,0.0668379,0.11328496,0.08692441,-0.03902853,0.10002301,-0.03325871,-0.10428126,-0.0097827185,-0.004351659,0.05087699,0.06282506,0.033108026,0.038196336
-0.0591898,-0.009581354,0.07668491,0.023754893,0.086745806,-0.07489298,0.05038403,0.034668386,0.007232707,-0.032597464,0.0900413,0.013452335,-0.052683085,0.0034432567,0.05284786,0.0753359,0.047834802,-0.11686377,-0.02388515,-0.0039663687,-0.07932513,0.062021375,-0.023691017,-0.027413929,-0.0069471793,0.01948163,0.04981003,0.00055580196,0.04584926,0.03776028,0.043383166,0.032490395,-0.06455085,-0.052129302,-0.0025672305,-0.0028704621,-0.00053701265,-0.012692539,0.06422398,0.020261997,0.06888047,-0.04966455,0.067905515,0.017600792,-0.018160608,-0.018652963,-0.042541787,-0.0051534446,-0.026469797
0.008300871,0.07793269,0.053630207,-0.031867806,-0.09180037,0.10989373,-0.02166347,-0.0049416297,-0.05345955,0.037885465,0.085962735,-0.08559903,0.01974471,-0.049170423,-0.067126386,-0.005759769,0.030361483,0.017080432,0.0045929025,-0.04042887,0.0005300488,-0.0126488935,0.011907998,0.004065173,-0.032709148,-0.033362143,0.03865573,0.00088833505,0.08738429,-0.07914097,-0.03197042,0.08439927,-0.0041691675,8.2803555e-05,-0.024004936,-0.05367992,-0.064749785,-0.0012997272,-0.034071676,-0.035317954,0.0471848,0.019990683,-0.013771469,-0.0020660174,0.00032394644,0.05868166,-0.0013233137,-0.010339395,0.026890973
-0.071308695,0.040431354,-0.02985543,0.03733855,0.025685849,0.028923823,0.03332046,-0.030909302,-0.035026748,0.018254746,-0.096335754,-0.0036639597,-0.04265228,-0.045470353,-0.012177786,0.053185675,-0.006333518,-0.03184083,0.03636963,-0.026301125,0.058970872,0.014339523,0.01943561,0.037842065,-0.038665604,-0.027206665,-0.04533682,0.027948713,0.028830135,0.056045655,-0.018216655,0.010832383,-0.043121383,-0.017974745,-0.058336,-0.009631334,0.03593147,0.05819879,-0.047306113,-0.037769746,-0.043887764,-0.036077414,0.006902946,0.020587072,0.06113086,-0.047057554,0.057377733,-0.053618673,-0.027645363
-0.036829613,-0.035203464,-0.013259669,0.017276188,-0.011245903,-0.014735359,-0.021417262,0.030993134,0.058241434,0.017285354,-0.023751812,-0.0353897,-0.05030508,-0.09700462,0.06795433,-0.0432263,-0.041744247,0.07316239,-0.013995153,-0.037356444,-0.02931744,-0.07481452,-0.08773113,0.0054926127,-0.016104283,-0.05796718,-0.08328567,0.058341883,-0.03366744,-0.0073291557,0.0059037497,-0.041724842,0.015799012,-0.0066288556,-0.013471053,0.023724593,-0.047409527,0.07334199,0.06999683,-0.02639376,-0.009564012,0.063143395,-0.0015821755,-0.034594223,0.014635033,0.02180477,-0.003586713,-0.06278272,-0.016092438
-0.066137284,-0.03364454,-0.04622956,-0.024209268,0.0022314207,-0.007959667,-0.081611045,-0.028830025,0.041608237,-0.01583324,-0.000440991,-0.0053942655,0.06173,-0.056047387,-0.03682122,-0.051291525,-0.0095936665,-0.12350003,-0.099784434,-0.04761054,-0.0026635597,-0.032436445,0.03624047,-0.012940465,-0.024008526,0.0029991437,0.0115072,-0.02748439,0.0327693,-0.0408367,-0.07987571,0.035606254,-0.059629757,-0.057048555,0.06939345,-0.09119323,-0.040586576,-0.033083335,-0.05184756,0.007211978,0.043555465,0.07812158,-0.055066377,0.013735637,-0.09096182,0.037494764,-0.030384803,-0.07715706,0.029535528
0.021272128,-0.030731149,0.03895139,0.09324147,0.03411235,0.04179917,-0.04449608,-0.027769068,-0.08724023,0.0014514048,-0.02874383,0.033270933,-0.036561467,-0.031227414,-0.032956034,0.041860793,0.019871194,-0.024054935,0.029574575,0.066570595,-0.055680923,0.053222958,0.016919825,-0.00034026205,0.01611331,0.023264652,0.0019604175,-0.022578705,0.09960637,-0.04149183,0.0649593,-0.02071844,-0.06706151,-0.019375976,-0.07085067,-0.03874002,0.06764221,0.065680705,-0.020457616,0.03013643,-0.04627813,-0.025548976,0.025285482,0.015428657,0.03765736,-0.0065089352,0.038058132,0.11781922,0.047944292
-0.023981199,-0.019588169,0.047218982,0.0014946081,-0.050543144,0.09649015,0.086485445,-0.023416681,-0.045992207,-0.02376043,0.043628093,0.04317372,0.050212007,0.017436,-0.017920729,-0.054090768,-0.04064336,-0.022568505,-0.117863886,-0.06269881,-0.061784666,0.08833084,0.04239448,-0.069470696,-0.033168584,0.045463793,0.15002348,-0.10457702,0.035997912,0.020804238,0.027867004,-0.020603513,0.03624828,0.01869205,-0.03369852,-0.07697122,0.052260973,0.08864778,0.046330422,-0.009741956,0.05030192,-0.012950375,0.03278172,-0.04007897,-0.0021205682,0.0043523433,-0.03904691,-0.0508635,0.0074979947
-0.06590277,-0.0074629528,-0.05734684,0.0008580931,-0.06091705,-0.020971023,-0.044863895,-0.055283796,-0.053913794,0.020975059,0.1113502,-0.048600614,-0.042875327,-0.043592006,-0.011210667,-0.051563866,0.08833144,-0.03359709,0.04592041,-0.035676397,-0.033979237,-0.059429158,0.03259199,0.0113759115,0.017519675,-0.04892215,-0.088605784,-0.05541034,-0.020512503,0.039959446,-0.008144055,-0.022467528,-0.054754473,-0.023839578,0.016599633,0.05488139,0.0024758475,-0.032406297,-0.047183633,-0.037318967,-0.09638394,0.034557775,-0.013978643,0.0100360075,-0.02645714,-0.10979554,0.020020507,0.121497326,-0.071642816
0.026032608,-0.099790625,-0.0263653,0.07435841,-0.056571834,-0.023536652,0.062850714,0.046162654,0.017669238,0.020020403,-0.04063801,0.052763287,-0.0057929032,0.056424886,0.076391876,-0.017227754,-0.033525158,0.05100173,0.101624936,0.046419874,-0.058492094,0.03437929,-0.036688156,0.023080902,0.06634331,0.021519706,-0.021118538,0.05929353,0.028728804,-0.025358874,0.022356765,-0.06078233,-0.13579099,-0.05616537,-0.024970235,0.06910427,0.06358596,0.0065789074,0.023860076,-0.021064993,-0.043682035,0.09165395,-0.017969972,0.045436546,0.11241088,0.0005157413,-0.06357983,0.04886095,-0.04065687
0.041238658,0.027557924,-0.046504255,0.021712119,0.048747305,-0.008682087,0.009263829,0.036061667,0.12129101,-0.02111475,-0.01700433,0.044402033,0.0074971956,0.052270424,0.014056303,-0.029326946,0.083465636,0.06378858,0.1254199,0.075812705,-0.023380443,-0.008950024,0.079003595,0.086695865,0.023079183,-0.0330553,0.064627066,0.00155613,0.069067374,0.03828489,0.061065856,0.03909872,-0.00019991315,-0.0142810885,0.015916072,-0.05622945,0.07135813,-0.0027133466,0.0052455165,-0.014724739,0.10475876,0.016630124,-0.07299325,0.06596339,0.071440995,0.048016578,0.005151076,0.010075932,0.03103919
0.097793974,-0.020976895,-0.05785206,-0.09128064,-0.030310005,-0.03154055,-0.038371366,0.08777065,-0.071793795,-0.04507636,-0.045530643,-0.009211333,-0.010896852,-0.028928947,-0.058141198,-0.03266944,-0.016561128,0.026219439,-0.10358327,0.0229871,-0.08186162,0.01109957,-0.051646985,-0.042557545,-0.05257928,-0.020850373,0.02815499,-0.083185546,0.039020274,-0.0032368253,-0.081422105,-0.101253286,-0.09605685,0.07153546,0.02746145,-0.02057026,-0.036279436,0.0013286908,-0.031724658,0.06632378,0.0030377638,-0.00502883,0.019511437,-0.04397067,0.019501187,-0.048940033,0.007741415,0.01458779,-0.060993887
-0.009444201,-0.023092236,-0.0761143,0.029239528,0.014061051,0.0014852673,0.0134989545,-0.101248495,0.020310028,-0.054388538,-0.090728454,-0.038863365,-0.01437082,0.04999733,-0.018058438,-0.07827616,-0.033153914,-0.05801406,0.13860554,0.03524516,-0.041182872,-0.04171402,-0.019067122,0.04710427,0.054047037,-0.063701175,-0.039785765,-0.06624688,-0.02429635,-0.017251523,-0.043856937,0.021791674,0.0021779581,0.0057932446,-0.076549724,-0.06322392,-0.021107832,-0.009294628,-0.016136996,-0.02695914,-0.030471087,-0.056824755,-0.048439305,-0.005801931,-0.038530473,-0.019251276,-0.038069215,-0.0015512703,-0.016002806
0.0353619,-0.07481868,-0.05216136,0.053281624,-0.028159223,-0.020000216,0.09150427,-0.052494083,-0.04402227,-0.050731447,-0.06469678,-0.049972847,-0.0153128905,0.004747316,-0.08200138,-0.08373492,-0.014819221,-0.012084168,0.054147534,0.062611975,0.021087825,-0.0424153,0.059403557,-0.03761895,-0.046843614,0.040315617,-0.12092535,-0.018227467,-0.044620745,-0.062285688,-0.06666249,-0.045778856,-0.09225303,-0.01587741,0.010003007,-0.07528056,0.027163874,-0.024981812,0.024553712,0.017164417,-0.008710304,-0.120202854,-0.059725683,-0.025862223,-0.032317117,0.026838358,-0.02432312,-0.035991587,-0.031219957
-0.047659058,0.043218736,0.0062247654,-0.013323726,0.006659421,-0.065034606,0.024513632,0.02376421,0.016543468,0.0182316,-0.033784796,-0.06936279,-0.023708228,0.019123282,-0.0702047,0.009496122,-0.047920328,-0.09577412,0.07662971,0.06997705,-0.071820475,-0.0025813158,0.08924459,0.04867937,-0.042457834,-0.026031408,0.0016872904,0.039426543,-0.017804543,-0.005643763,-0.05985285,-0.008965695,-0.062222824,-0.12337608,0.037706427,0.0044888337,-0.008324104,0.004071485,0.06366678,0.042825293,-0.05509994,-0.021610945,0.006534813,0.042877678,-0.052407008,0.06685943,-0.049017653,0.02308939,-0.012586222
0.08973293,-0.020899553,-0.048114453,0.006211483,0.064888656,-0.058902167,0.035371885,-0.022011008,0.010177711,-0.005356973,-0.07615845,-0.021539625,-0.027689299,-0.036615025,-0.038778786,0.056830857,0.04029843,0.020262556,0.10059866,0.039856732,0.0050569153,-0.057657674,0.0070474525,0.012581432,-0.00033339974,-0.023246799,-0.024306012,-0.021989482,-0.0066266847,0.047110584,0.021126263,-0.046123542,0.035787914,-0.011004749,0.007581659,-0.046550572,-0.061696626,0.014050219,0.00803351,0.048945233,0.044540413,-0.032492626,0.058163192,0.04233637,-0.06255931,-0.064227596,0.041300587,0.004709382,0.010811309
-0.05420297,0.0027350693,-0.023144562,-0.06743428,0.05437857,-0.012544961,0.07255426,0.046701334,-0.044208005,-0.025356423,-0.044741057,-0.00022797796,-0.06660401,-0.0052191433,-0.09040138,-0.041150726,0.012125425,-0.05312412,-0.017534994,0.015848659,0.047495175,-0.01556382,0.031919256,-0.035595637,0.011591449,-0.017181316,-0.03245136,-0.10956044,-0.0512882,-0.07755621,-0.010523002,-0.08823733,0.06427044,0.023189623,0.0036760366,-0.037277237,-0.014587225,-0.013566722,-0.043094277,-0.048056822,-0.06657898,-0.022732943,0.06416586,0.039475903,0.014904127,-0.005770458,0.039769683,0.033567112,0.0006585293
0.008186522,-0.07444056,-0.0847782,0.028516127,0.046089068,0.043433696,0.020396952,0.021515528,-0.06031382,-0.08007707,-0.0027365554,-0.007893695,-0.058672138,-0.12914306,-0.04852303,-0.020990929,-0.04993063,0.028126497,-0.048225388,-0.07575716,0.007786255,-0.017469406,-0.009032487,0.025291793,0.05689593,0.040961873,-0.008489201,-0.054097053,-0.0099306535,-0.0617886,-0.00047221236,-0.06387985,-0.007139267,0.047335364,-0.046993867,-0.027057659,0.106868714,-0.06019477,-0.06967174,-0.03476029,-0.051522233,0.037352916,0.015251667,-0.05161694,0.010363479,-0.09521773,0.059093732,-0.010605045,-0.10755996
0.07099359,-0.038530562,-0.017691659,0.011308079,0.037514478,-0.02000925,0.10357626,0.006997885,0.04003014,-0.009395773,-0.036472205,0.024622256,0.034361318,-0.03623124,-0.0501108,0.048779268,-0.038099177,0.022185488,0.08921219,-0.04363412,-0.049096588,-0.027938424,0.018661598,-0.010983269,0.11625532,0.01868058,0.019335939,0.040559437,0.025893673,-0.017446678,0.0058160606,-0.07127619,0.03453637,0.03377374,0.010897435,-0.041647837,-0.037616562,-0.016815858,-0.0911056,-0.055801462,-0.034419432,0.0053229867,-0.041611083,-0.017170306,0.019544654,-0.043729186,-0.03013593,-0.01793399,-0.0870506
0.04313975,0.032923877,-0.019566594,0.03477187,0.020326188,0.05976307,0.025166992,0.040937714,0.027924424,0.025248671,-0.013636161,0.052537967,0.019968605,-0.106817,0.020095393,-0.047162402,0.0153052425,0.029325023,0.05276405,-0.069886535,0.007092128,0.037127938,-0.060850818,0.0022248118,0.010742653,0.03685144,-0.05564731,-0.09254623,-0.00783448,-0.0571502,-0.018620143,-0.031758003,-0.00739591,-0.00090136775,-0.053895526,-0.050838694,-0.04001369,-0.011466724,-0.041677196,0.10818062,-0.062275127,0.06187914,0.024798583,-0.0019193671,0.09174309,-0.046719242,-0.0066053984,0.057595745,0.003388217
-0.09266287,-0.04414245,-0.022257514,-0.05549021,-0.0053714737,-0.008988804,0.020754553,0.0831933,-0.034868617,-0.06682092,0.00021987266,0.015405073,-0.015984584,0.01026851,0.015964888,-0.025488855,-0.030578205,-0.16304472,-0.03311552,0.035544112,0.1098645,-0.027434144,0.012404348,-0.022780059,0.0059740427,0.0058538322,0.018400509,-0.05184065,0.038133543,-0.04779294,-0.033328354,-0.06306696,-0.011406756,-0.02495666,-0.08214555,-0.011667865,0.0054248893,0.024483778,-0.08389855,-0.022973467,-0.04085083,-0.029478915,-0.07129078,0.012062871,0.0019646182,-0.014667151,-0.012903273,-0.024184238,-0.03543193
