ModelID,0,1,2,3,4,5,6,7,8,9
ACH-001494,-1.5435239,2.3635368,-0.6136495,0.8935845,1.1418523,-0.08114758,-0.7026749,-0.5474298,0.23604089,0.21396716
ACH-000700,-0.08533198,-0.6671907,-0.23305033,-0.37744412,-0.9828974,0.6670733,-1.176061,1.2916124,0.3016988,-0.7527292
ACH-000624,2.7653182,1.4844742,-0.0528848,1.8914962,-0.74163365,0.110385776,-0.32919365,-0.7229439,-1.3674115,-0.4171749
ACH-000664,-0.3476932,0.1917676,2.7998948,1.6142176,-0.30362028,-1.1696115,0.11620891,-0.105039716,0.14856327,0.16750547
ACH-001458,-0.76857543,-1.0225186,-0.59717256,-0.0067274338,1.3275934,-0.35826802,-1.1452774,-1.4956647,-1.3754207,-0.48776096
ACH-000974,-0.59256667,0.6069569,1.0644519,-0.7326599,-1.1261505,-1.1483506,0.1225082,1.5085884,-0.7830526,2.4293003
ACH-001145,-1.1641585,0.79533446,0.8269452,-0.19138455,0.6910546,0.15643163,-0.0549108,-0.7330168,-1.0001943,-0.2315507
ACH-000746,-0.29411733,-0.96877146,0.92029315,0.6380595,1.1110823,-0.3840679,0.21081835,-0.89955544,-1.8432109,-1.618058
ACH-000588,-0.9359297,-0.9850224,1.3431371,2.8103995,0.27666056,0.6945375,0.8570505,-0.2617222,0.97008276,-0.14735982
ACH-000960,-0.870767,-0.6363025,0.80000967,2.7776678,0.3642678,-0.7285801,-0.42437756,-0.04462105,0.79780835,-1.3238295
ACH-002526,0.028221607,0.3712151,-0.43015307,1.5784812,0.7796113,0.028706819,0.060540915,-0.6499362,-0.032361478,0.26713756
ACH-000787,-0.36210033,1.6773369,1.3952544,-0.14459795,-0.66386455,-0.31653875,0.9869412,0.18138814,0.9332106,-0.7522103
ACH-000554,0.9270532,-0.65073174,0.38700658,0.003316611,1.219744,-0.41489136,-0.527116,-0.63149834,-1.751846,-0.7742196
ACH-000444,0.6370243,0.7258414,0.56468564,-0.5242482,0.5959114,-0.50061077,-0.81334287,0.0158211,0.24834725,0.99032706
ACH-001961,-1.1995459,1.3047531,0.1927024,1.2076738,0.43671823,0.11253524,-0.4916973,0.61423147,-0.2983095,-0.39219704
ACH-000292,0.02270943,-0.9057766,1.5793456,-0.56192505,-1.2087061,-0.6968503,0.41616413,0.41199675,-0.120383665,1.7490859
ACH-001524,0.14113688,1.0665722,-0.7797883,0.40582362,0.07203019,0.8788899,0.5235876,-0.7241647,1.0425862,1.171473
ACH-000516,0.5015844,-0.3296804,-1.1080341,-0.48080212,0.5151157,-1.4421698,0.032497942,1.7360144,0.6115522,-1.7074453
ACH-000015,1.9252458,-0.27293986,1.7660755,0.0998151,0.5014801,-0.7731894,0.55726576,-0.072774574,0.31379268,1.4324615
ACH-000475,0.39499605,0.8770674,1.6261748,-0.24568853,1.6620126,-0.6141198,0.36101145,-0.28859422,0.78972536,-0.54146016
ACH-001542,1.5034797,2.1420581,1.1051846,1.5681213,-1.0732579,0.47917125,0.917809,-0.35616004,0.7866025,-0.9967463
ACH-000584,0.9148352,1.3077865,0.5147439,0.54381156,-0.43221256,-0.15241374,0.84481025,1.0888,0.77916855,1.1237638
ACH-002249,0.8662595,1.7004972,-0.06497797,0.24119765,1.2566825,1.0705552,1.687876,-1.4966753,1.7360065,-0.4636107
ACH-000247,1.0339208,1.4026794,0.20199682,1.6506497,-0.23123693,-0.8083636,-1.3776381,-0.8114448,-0.0133731365,0.89985687
ACH-001618,-0.58993214,-0.038155735,1.1324977,0.65939945,-1.0100546,-0.17582226,0.07098371,0.23169714,0.11531184,-0.14356175
ACH-000361,-1.8728333,-0.47312286,-0.7936501,0.012440532,0.039841533,-1.6461174,-0.9656254,-0.96729344,-0.0014009159,2.4584405
ACH-000914,0.2702344,0.250385,2.2852535,2.0508487,-0.40810862,-0.13931155,0.13043791,-0.30959284,0.36715093,-0.32374418
ACH-000370,-0.814168,-0.8693855,-0.6977919,-0.09603852,-0.16526282,-0.17046764,-1.5133569,-0.52335113,-1.113661,-1.8737748
ACH-000638,0.7405566,0.7838101,0.002922304,1.1982763,-1.1752678,-0.6707039,1.3387069,0.10946044,-0.30404037,-0.101363
ACH-000212,-0.20435098,1.5040059,0.27238306,0.9283236,-1.3234951,-0.015081286,-2.0760465,0.34136045,0.1492223,0.11486708
ACH-000127,-0.110970095,1.4047601,1.8118547,0.11619097,0.3304759,-0.4457062,-0.04958044,1.6236181,-0.10022357,0.37761143
ACH-000322,-0.049690396,-0.22266397,0.72103953,-0.22975786,1.4469764,2.431448,0.84865975,-0.30432773,-1.3526698,1.0664533
ACH-001229,-0.6764493,-0.78521365,0.8337392,-2.096524,2.0457664,-1.5667844,1.3125532,-0.83901614,-0.22525099,-0.67539555
ACH-001736,-0.5843854,-0.3542755,1.5848644,1.7070744,0.28520918,-0.9241038,0.8196118,-0.37189156,1.7543315,-0.09759188
ACH-000354,-0.7979629,0.8132297,0.3539667,0.24794278,-0.3259815,-0.9819449,-0.48142675,-0.14488024,-1.8138158,-1.6223896
ACH-000995,-1.1873697,-1.8486769,0.7174913,0.6640115,-0.045828223,1.3097131,0.998255,-0.7344758,-1.0223211,-0.8956896
ACH-000547,-1.4687122,-0.2934087,0.8433281,-1.3806483,1.3802395,2.732973,1.1300992,-0.47730023,-0.23376095,0.94308555
ACH-000227,0.20645091,-1.7466501,-0.8144125,0.021364272,0.87022966,-0.12758905,0.72542757,-1.2719272,-0.348441,-0.10963559
ACH-000616,1.225403,-0.48143584,-0.8814323,-0.14740746,0.12434995,-1.7180426,0.021959424,0.57935774,-0.11513525,-0.2593025
ACH-000658,-1.0571109,-0.7249699,0.10601738,1.5499015,0.6186708,-0.44309592,-0.5225489,-1.5181949,-0.72200215,-0.48230618
ACH-002922,1.8555741,0.31356958,0.6185389,1.911724,0.9503991,-0.34199613,-0.25904092,-0.11074135,0.6250554,0.3639224
ACH-000546,0.03248675,0.99694234,0.33430183,-0.053657234,-0.52604896,-0.1972611,-0.41462362,-1.103628,0.61177254,0.21354556
ACH-000965,1.4601843,0.4134463,2.261526,-0.5555393,-0.5504787,-0.48636612,0.09431939,0.5124771,-0.9942485,0.011952043
ACH-001522,0.79588103,0.4755503,-0.5745882,0.53331053,0.036830805,0.4723278,0.23100068,-0.78030473,0.3866023,1.5961456
ACH-001374,0.4739151,-1.276191,-0.80069774,0.17138433,0.17741746,0.65830994,0.5031722,-1.7310094,0.0838334,0.03003782
ACH-000124,0.40098542,-0.7537687,0.4498399,2.34089,-0.10149582,-0.79560095,-0.42036968,-1.3988047,0.97685444,2.2654083
ACH-002061,0.26177794,-0.65206385,1.2948723,1.0335252,-0.34427005,-0.96365047,-0.5172022,-0.68120414,0.2991195,-0.1830668
ACH-000782,-1.2449257,-0.74987257,1.2249746,1.1490045,-0.17375642,-0.58948916,-2.4665048,0.002126515,0.8244139,-1.5188249
ACH-002251,-2.0153248,2.3819985,-0.7044292,-0.2747761,-1.7247322,0.42154154,1.3332179,0.063271284,1.5575768,-0.33833748
ACH-000573,1.2555573,-0.5222079,0.37283796,0.15450054,-0.5156708,-0.79014575,-0.4737025,-0.1809833,-0.35367948,-0.83522433
ACH-000215,0.03607294,-0.12024897,0.34377798,-1.0426999,0.46343142,-1.5448048,-1.0709747,0.27079648,1.5289041,-0.10017148
ACH-000835,-0.43147704,1.7548223,1.0811337,-1.0433352,-0.86512464,0.89693856,-0.3436973,1.3971522,1.3474002,1.37281
ACH-000397,0.24328607,1.2819449,-1.1668184,1.1015015,0.5269202,0.3573582,0.26679254,-0.16909283,0.24417695,-0.24285229
ACH-001188,2.6437266,-1.1515408,0.1642084,0.011476539,-1.0484651,1.2734132,-0.79447937,-0.2786132,0.049878657,2.5435724
ACH-001380,0.04166484,1.227992,1.4148891,0.32325262,0.24873048,0.23415214,-1.4866138,1.8256285,-0.6412629,-0.926823
ACH-000660,-0.5803379,-0.026990414,1.5342102,2.040425,-2.1709394,-0.3857547,0.32980078,-0.7430043,2.1087823,-0.3225339
ACH-002672,0.4560311,2.076514,-0.92244005,0.83396155,0.94793457,-0.12764853,1.0085514,-0.55584615,0.2082121,-0.50235486
ACH-001526,1.6809998,-0.86593205,-0.9461088,-0.45468688,0.22531955,0.32970712,0.64224106,0.65077716,0.48423117,-0.96008
ACH-001367,0.026551425,-0.5126877,1.2429647,0.15021008,-0.6194341,1.1437014,-0.80238044,-0.11807263,-0.7545538,1.4841337
ACH-000720,-0.04871842,0.5163122,0.80957454,-1.0169281,0.85349524,0.00037057698,-0.89544785,-0.1907187,1.3612677,0.0052598715
ACH-000411,-0.54413396,0.6151592,-1.0838517,1.1354246,1.0340924,-0.0013619661,-0.57169294,0.5604025,0.33714384,1.4043224
ACH-000315,-0.71099335,-1.0957583,-0.2970722,1.6496936,-0.45443696,0.024557471,0.32198,-0.407754,0.17646667,-0.34909484
ACH-002261,1.4681708,-0.5787182,1.5027789,1.3402823,1.5526875,0.83276355,-0.76665324,-0.5117208,2.35456,0.88547814
ACH-000385,-1.0582857,0.5872544,-0.7008381,-0.73519707,0.11826144,1.3450614,-0.5850484,-0.9337528,-0.98478806,1.0091825
ACH-000898,-0.49321002,-0.042130515,0.27742454,0.2843972,2.3460488,0.08647604,-0.1808281,-0.1340099,-1.9034156,-1.4757099
ACH-000417,0.8582747,1.6023103,-0.2862294,0.45126244,0.49364623,0.33699858,-0.64821464,0.3202623,-1.4606036,0.6135096
ACH-000732,-0.52075267,0.06946975,-0.30481914,-0.5486231,-1.3036621,0.7661932,-0.06147044,-1.1294466,1.2329626,0.37856323
ACH-000770,-0.15577304,-0.16233072,1.0612563,1.6252024,0.3522529,0.014683574,0.65385485,-0.4736889,1.9572982,-0.8989086
ACH-000790,0.9195494,-0.9274614,1.4377129,0.09679949,-1.4719859,-0.8749551,0.036126137,-0.9977505,-0.84870136,-0.021419168
ACH-000832,1.5889943,2.243629,0.9811163,-0.34818047,-0.2862215,0.012237728,-0.60993785,-0.9267752,1.0198696,0.63117874
ACH-000985,-0.2922547,-0.7756529,-0.116390474,0.5334485,0.459597,-1.7702569,-1.5363703,-0.88643813,-2.3492537,0.802028
ACH-000557,-0.993829,-0.8057809,-1.3872143,1.8545754,-0.76518416,-1.0877616,1.2995924,-1.3871368,-1.0255468,-1.6667383
ACH-000139,0.017147198,0.49064234,-1.2363665,1.2742071,-1.0230035,0.22151107,-1.9952033,-0.96218055,-1.4418074,0.6818142
ACH-000219,0.833884,0.5518359,1.8527532,0.8055371,-0.9851281,0.4828381,-1.143305,1.0029935,1.2250392,0.84738016
ACH-002077,-0.28243232,-1.5554442,-0.5433064,0.060716033,0.13201395,-0.19597872,-1.1465447,-1.0502917,-0.73087347,0.39662963
ACH-001673,0.17966045,1.1867893,0.5815897,1.0720994,0.34914288,-0.4337589,0.2843083,-1.3222297,-0.096173026,-1.5121512
ACH-000596,0.5277164,0.593476,0.0039248317,0.19589114,-0.7411351,1.2935593,0.50794554,-0.43529022,-0.5838814,0.3117234
ACH-000009,0.6987541,1.6060972,-0.27092817,-0.2627568,0.49302882,1.26581,-0.46431655,-0.05333519,-0.4730953,0.1722146
ACH-000932,-0.34846348,0.38826656,1.7473843,1.3150593,1.0980139,-0.5788817,0.07454342,-0.25647414,-0.50348043,1.1130846
ACH-000039,1.8066213,-1.362751,-0.49086413,-0.58177054,-1.061005,-0.3422662,0.115493596,-0.9079002,0.31085795,-0.6925666
ACH-000259,0.65011656,-0.9533162,2.5032454,0.12740389,1.2091041,0.29251203,-3.10891,-0.6549231,1.4949203,-0.7085469
ACH-000977,0.39257613,-0.8636581,1.5753716,0.2038308,0.8260272,-0.22691585,-2.0567374,-1.0546391,-0.28538826,1.8771594
ACH-000148,-1.044848,-0.4285829,0.25925383,-0.12807539,-0.13729596,0.27120453,0.16315979,0.23734374,1.1999059,0.15893388
ACH-000086,-1.0491844,0.39386028,1.1153092,-1.0569239,-0.25384724,-0.39298522,-0.6105921,0.5587536,1.0574604,0.22590297
ACH-002486,-1.0164697,-0.4086373,1.6262126,-1.4343655,0.05399555,-0.29697034,0.8119794,1.029278,0.52589005,0.10856344
ACH-001333,-0.24817379,-0.36299217,1.3938714,-1.0424632,-0.49357146,-1.0992562,0.90205395,-0.95786226,-0.13439205,0.03668201
ACH-000677,-0.8839497,-1.30706,0.9194921,-1.6387278,-0.0966264,-1.4174337,-0.28661487,0.15222692,-0.42527556,0.23209658
ACH-002069,-0.5061511,-0.28315347,-0.506145,-0.5112814,-0.24252504,1.6348491,-0.3366362,0.8475714,0.34090942,0.10938788
ACH-000837,0.72716653,1.5503995,1.6578182,0.8613937,0.55429214,1.2354907,-0.32804292,0.73341703,-0.8314109,-1.7857031
ACH-000248,-0.26755905,0.7604606,0.27590674,0.3329596,-0.09711417,1.0106249,-1.5748962,-0.31528237,-0.4639535,-1.1232044
ACH-000966,-0.21122134,-1.141202,0.07167395,-0.21278928,-0.6770526,-0.7586658,-0.94670874,0.0011047423,-0.3854742,1.1464316
ACH-000403,-2.001093,0.3875425,-0.4470281,-0.20864122,1.2787766,-0.8642032,-0.41886812,0.057259142,-1.521333,-0.027877152
ACH-000580,1.9229131,-0.030924559,-0.920432,-0.28579557,0.15851134,-0.18585685,0.8888023,-0.0020582303,0.44290775,1.7516639
ACH-000671,-0.98648584,0.3247298,1.5916879,-0.83253235,0.43682027,1.4799253,-0.17168462,0.460628,0.63013005,-0.61495316
ACH-000709,-0.22275758,-0.41604045,-1.2792377,0.5664293,0.19669083,-2.095648,0.19614282,1.095336,-0.5480636,0.048501283
ACH-001461,-0.937783,-1.2041551,-1.1041063,-0.16300234,-1.1437055,1.4291954,-1.708426,-0.9365587,-1.2229816,-1.6680921
ACH-000591,0.11491582,0.06412864,-0.28648955,-1.1490422,-0.67805994,-0.16974741,-0.6629908,0.3854816,-0.33294535,-0.6017202
ACH-002026,-0.2522744,-0.274931,1.02678,-0.40095383,-0.8088118,-1.1951517,0.37057588,1.0744245,0.04078898,1.4125745
ACH-001036,-1.0824068,-1.0833423,0.5197819,0.70200443,-0.65919435,2.7951021,-0.2298317,-1.241603,0.33614045,0.46153033
ACH-000433,-1.2352666,-0.5507128,-0.9345165,-1.3034637,-0.19755313,-0.20374867,-0.3798588,0.8586236,-0.8940505,-0.096996546
ACH-000872,1.3908701,-0.36856514,-0.76779914,-0.2527578,-0.62268543,-0.07178969,0.8058774,0.62120605,-0.9998146,0.20116197
ACH-000605,-0.5924138,-0.32629895,-0.08955149,-0.8267692,-1.4877288,0.8735093,-0.7942758,-1.8781502,0.46176064,-1.3181759
ACH-000607,-0.54275,-0.06044551,0.22333542,-0.7688523,1.573374,1.8438429,0.9593092,-0.9119247,0.78625643,0.92075896
ACH-000470,-0.08073342,2.2526553,-1.0496588,0.1528652,-0.6318178,-0.10405305,1.5901657,-0.46523243,-0.7783967,1.5021622
ACH-000602,-1.3157926,-0.36826175,0.15553507,2.1133692,0.33304608,0.61875886,1.1193646,-1.4549339,0.09944236,-0.91043013
ACH-000637,0.75253254,-0.22909768,-0.74481267,-0.36722773,-1.7472966,-1.0432156,0.13982964,-0.060324788,-0.0415982,-0.77387273
ACH-000975,-0.13924918,0.5033884,0.92157674,-0.15357861,0.56376934,-0.15700726,1.2378842,0.81448925,-0.70812166,-1.7685513
ACH-001544,-1.8576627,-0.07119903,-0.5075699,0.85380423,-0.33398357,-0.20471328,-0.93677986,-0.6252149,-0.45303684,-0.24820274
ACH-000956,0.54278135,-0.91678536,0.31136176,-0.62628883,0.19046664,0.346627,-0.3972548,-1.6181182,-0.6769569,1.2780437
ACH-001398,-0.8529649,-1.5342317,0.078877985,-1.0747906,0.048305467,-0.8472583,0.010595024,0.7006847,-1.5262125,-0.40386626
ACH-001306,-0.91787,0.11065546,-1.1659307,-0.050665215,-1.6027621,-0.40320417,0.9374677,0.5960343,0.81746763,0.9780122
ACH-001431,-0.18979812,-0.86744285,-0.31673053,0.8841399,-0.1874956,1.2527502,-0.45900303,0.34497103,0.22648375,0.41448033
ACH-000393,-0.36247537,-0.30823526,-1.5481946,-0.97670275,-0.75264424,-0.8512504,1.3941481,0.97055435,0.55956745,-0.92125267
ACH-002042,-0.23153657,1.1432352,-1.1925108,-0.12679483,0.9237181,0.9052453,-0.05361283,-0.010384142,0.35363945,-0.55126846
ACH-001274,-1.3073959,-0.061016798,0.10756219,-0.21076512,-0.63382006,2.4082296,0.60788935,0.6777364,-0.95547783,1.1928287
ACH-002062,-1.1716397,-0.35662812,-0.5649149,2.154944,-0.78703344,-1.0086793,1.4531442,0.61465734,-0.53703475,2.1118026
ACH-001334,-0.42052993,1.4673166,2.5238054,0.42781126,-1.3731272,0.5407693,1.0847588,-0.2953065,-0.105061926,-0.42712262
ACH-000768,-0.038466875,0.3646191,-0.7626238,1.3828939,-1.4313014,-0.94301313,0.12664987,1.9955277,-0.17039928,-0.26380098
ACH-002141,0.16382283,1.5386138,1.8898469,1.6326731,-0.3683275,1.6295638,-1.1273108,-1.425314,-0.013409108,-1.5197822
ACH-000792,1.3433275,1.0237149,-0.8429916,-0.46301937,0.5468693,1.0712442,-2.5386653,-0.5175856,1.5975842,-0.79335487
ACH-001353,0.5146275,2.5157213,-0.8163646,0.53520393,0.36979264,-0.0026327074,-0.13067031,-0.5516498,0.060139924,0.2018605
ACH-000396,-0.7809035,-0.87356055,-0.5003978,-0.093085825,-1.031595,0.30274105,-1.2413383,-1.3891884,-0.2289912,0.28509974
ACH-000437,-1.1194443,0.889424,-0.14139608,-0.1398869,-0.7753248,-0.6610007,-0.24355051,1.3043195,1.4775509,0.9546486
ACH-000946,0.44305068,0.26334497,1.0137668,0.28035223,-0.15072101,-1.7432327,-1.1304328,-0.4275329,-0.9768983,0.823183
ACH-001303,-0.5580144,-1.0947962,-0.2553269,-0.2528207,1.0459815,-0.5652683,-1.0840397,-0.74203336,-0.051554576,1.0698742
ACH-000406,-1.3677278,-0.2923113,2.016077,1.8683918,0.6381235,0.95756173,0.34713972,0.8443411,-0.33523217,-0.870883
ACH-000576,0.03081207,-0.3859029,-0.8022533,2.2610347,0.15666407,-0.35292825,1.908405,-1.491636,0.536385,-0.005582154
ACH-000264,-0.10038388,0.4574828,-0.5854725,-0.04834351,1.2478659,0.3221921,0.9432865,1.2468979,0.28659457,-0.11124755
ACH-001328,-0.500178,1.7559297,0.8081725,-0.63174284,0.035838425,-0.3686768,-1.0238409,-1.0268295,-0.10501927,-0.81332004
ACH-000653,0.2644771,-0.17302129,0.9394853,2.752172,-0.030250192,0.76044655,0.29907358,-0.36309233,-0.041620508,-1.3288568
ACH-000234,0.8299202,-0.28613293,-1.2260191,0.10270265,-0.47916877,1.8424608,0.014398724,0.8790993,-0.54043615,0.27420193
ACH-000873,-0.34924835,-0.1774948,0.4188794,1.4649723,-1.1730224,-0.08172819,-0.43409315,-0.8141372,-0.5748648,0.74470854
ACH-001347,-1.8710746,1.189971,0.063779525,-0.6544262,-0.74245584,-0.710844,0.059336245,-0.49325258,0.7255393,0.86772823
ACH-000401,-0.3364764,0.5890674,0.1579174,1.2878466,-0.9620108,1.0795616,0.092374206,-0.07653797,1.7581277,1.067482
ACH-000604,-0.26438707,-1.7235345,1.0163448,0.2682975,-0.52236205,1.1734293,0.04054436,0.23912644,-1.1720895,0.17889349
ACH-000421,1.0529093,0.77846384,-0.31227848,1.4490713,0.7120638,-0.9262663,-0.3396167,0.11578208,-0.37306416,-0.1039989
ACH-000959,-1.2497354,-0.1436413,0.5176748,0.72161084,1.2854729,2.1154895,-1.6382208,-0.89306235,-0.14622018,2.3152823
ACH-000919,-0.33126795,0.44318002,0.34842187,-0.31692827,0.47638464,0.38827342,-1.154186,-1.585537,-0.6466965,-0.73232484
ACH-000991,0.36677927,0.46184698,-0.43291804,0.18459457,-0.41548347,-0.95480514,-1.2119956,-0.878628,-0.41151443,-0.52818334
ACH-000036,-0.24844211,0.73948854,-1.1450535,0.28889555,0.8847174,-0.019520704,0.64167285,0.1700426,1.1938243,1.8066559
ACH-002024,0.45909616,-1.6093202,0.23831624,-0.16968206,-0.40063,0.7031807,-0.5545905,-0.0009496808,-0.5232148,0.5200994
ACH-000491,-2.1224973,-1.1336035,0.18872178,0.4285663,1.9046941,-0.9797773,0.1674275,-0.062345207,-2.0921245,-0.8811805
ACH-000738,0.22508445,0.135309,1.6274381,-0.96814585,-0.09525412,-1.020976,-0.4849435,-0.808318,1.081361,-0.09201745
ACH-000997,0.4828775,0.05557081,1.5406264,0.53157246,-0.99899817,-0.23804125,0.76863825,0.45114934,-0.3905829,0.82729554
ACH-002161,2.298769,1.1631464,1.1893812,-0.064278156,-0.22257435,0.76972795,-0.43697304,0.1565985,-0.1283871,-0.5462494
ACH-000232,-0.27085987,1.1331596,1.5796499,-0.53136396,0.8262,-0.36343223,-1.254665,0.6287734,0.5793652,0.45191914
ACH-000823,-0.15948103,1.2237871,1.165876,-0.082018346,0.10204619,-0.5181342,-1.7473903,-1.2996565,0.27977973,-0.06676942
ACH-001652,0.12909329,1.5859773,0.007152254,-0.020517915,-1.8784038,-0.86107725,-0.62840074,-0.83557665,0.9056755,-0.009130985
ACH-002023,2.0433745,2.8800876,-0.36571532,1.6057887,-0.5018086,-0.5829482,-0.0196971,-0.19066879,-0.4780768,0.7991402
ACH-000070,-0.49998152,-1.1361839,1.1333932,1.613287,0.68644834,-0.12816451,-1.4656353,-1.3421459,2.4427016,-0.6966035
ACH-000654,0.038394973,-0.73067224,0.59673357,2.3006496,0.6401751,-1.2247472,1.2923086,-0.3432227,2.365211,-0.44793656
ACH-000344,0.0239846,-0.08923776,0.17118555,0.3426565,1.3425782,3.3991854,-0.3787541,0.3176733,-1.2550647,0.82523614
ACH-001497,-1.3264257,0.10009628,-0.42153952,1.4429699,0.05712545,-0.5591377,-0.1707195,-0.4325838,-1.0334368,-0.0019916892
ACH-001606,-0.0760833,-0.46745628,0.66681004,-1.7118602,1.7272799,0.11501836,0.2928362,1.3433957,-0.008707121,-1.5202403
ACH-000012,-0.91760457,1.3627722,1.1481861,-0.24468377,-0.46054143,-0.01183331,0.88388574,-0.68604386,0.42099538,0.53313196
ACH-000493,-0.32351914,0.8276784,-0.26153415,-1.0773122,-1.1309426,-0.9766584,-0.038574133,2.2401774,0.31460753,-0.86120945
ACH-001626,-1.0405451,-0.13157476,-0.6380895,-0.4827959,0.53497446,-0.43619347,1.48816,0.020121604,-0.023659408,-0.36810133
ACH-002471,-0.28852576,-1.2822438,-0.4497649,-0.7319121,-1.0948641,2.017783,-0.84805954,1.2568039,0.71446466,-0.87708426
ACH-000693,-0.208938,1.508729,2.1936445,-0.3865569,-0.98113716,-0.43796816,0.2656659,-1.3730936,0.6642684,-0.45145345
ACH-002035,-0.1318698,-0.8868098,1.184645,0.46050912,-0.59702575,0.73928016,1.22469,0.15745622,-0.7672162,-1.3801986
ACH-000869,-0.6688281,0.22122745,-0.55072737,-0.33165115,1.9335998,1.1730552,0.21958677,-0.40366167,-0.8961107,-0.053582788
ACH-000118,-0.13749363,0.57416683,1.6313341,-0.250507,0.39030737,0.8719727,0.61369133,0.69881535,-0.7000538,-0.13660944
ACH-001329,-0.55842555,-0.19359972,-0.82287574,-1.1603737,0.87673974,-0.11132842,1.2138888,0.68436617,1.0094515,0.44676232
ACH-001574,-0.50393033,-0.54875755,1.7172877,2.438724,1.1041979,-0.7126388,1.3066005,-0.9120223,0.15835068,0.033608437
ACH-001675,-0.7114943,1.1218976,0.39542985,-1.4245237,0.31684485,2.017082,1.6978273,-1.5564651,0.39355683,-0.17465597
ACH-000149,-0.66645634,-0.46751064,-0.10151716,-1.1826495,-0.22172692,-0.93766016,-0.6332613,0.8960891,1.7499608,1.8250582
ACH-000500,-0.12068834,-1.8372188,-0.4005217,-1.4565673,-1.000005,1.4435313,-0.9550475,-0.00053071976,-0.76187956,-1.2721634
ACH-001624,-0.36507568,-1.4148645,-0.27333784,-1.0121253,0.4149081,-0.24313234,-0.92345643,0.43535993,-1.2533789,1.3451668
ACH-000537,-0.5285154,0.43106145,1.0487299,-0.5550594,1.6388354,0.9857276,-0.5212489,1.8384209,-0.33336413,-0.6532601
ACH-000053,0.5712742,-0.30516738,-0.11704868,2.2819588,1.2420794,0.5820432,-0.030534983,0.346442,0.10348245,-1.6274278
ACH-001382,-0.6522497,-1.665535,-0.9524778,-0.45829082,0.54377365,0.6889178,-1.1636726,-0.4535544,-0.53457546,0.50351405
ACH-000753,1.4975626,0.90438455,1.2679532,0.75999796,0.67951334,1.0218697,0.5986471,0.842391,-0.8567952,-0.34587416
ACH-001685,0.85722715,-0.28480464,-0.8390791,1.3488917,0.6323737,-0.86773574,1.1625596,0.44098246,-0.10804753,-0.1643742
ACH-000029,-0.09224591,1.88542,2.0268636,0.45202112,0.31681275,1.3972287,-0.63877696,0.7196662,-0.37068215,-1.3326077
ACH-000188,-0.7037699,1.2535664,-0.2100272,0.24134697,-0.87000215,-1.5255976,2.1692362,-1.5805852,1.1212622,0.54142636
ACH-000948,0.49480757,1.0740387,1.3986652,0.48194113,1.323029,1.0191386,0.4933976,-0.20972064,-1.8312278,-1.1005046
ACH-000885,0.51103514,-0.42289945,2.1168084,0.18900537,0.63544023,-0.059584267,-0.7312202,1.3353537,-0.18209532,1.5601002
ACH-000054,-0.28650358,-0.25215167,0.36929524,-0.49861735,-0.24565458,-0.4469063,0.1862024,0.45107716,0.101734996,-0.43664303
ACH-000011,-0.06225729,0.37122095,-1.2205019,0.89811265,-0.19523472,-0.80650777,0.19032753,0.45693094,0.7874549,0.013124585
ACH-001193,-0.7804897,-0.09089291,-0.673924,-0.29339668,-0.83175206,1.0277498,0.14974344,0.12499261,1.1276445,-1.082837
ACH-000880,-0.038268812,0.50547844,1.3144841,1.2836357,0.5774045,1.1458733,0.68795526,-0.22918344,-0.9310302,0.6146825
ACH-001119,0.16430092,-0.48796982,-0.780126,0.5799857,-0.19382748,-1.5029538,0.24426863,0.40258417,-1.0907993,-0.7254514
ACH-000022,1.009284,0.034941375,0.56315523,-0.2064189,-0.84332806,-0.22044456,-0.6381281,-1.0409584,-0.41717148,-0.26292402
ACH-000507,-0.92691755,1.3906727,1.5057485,1.0556133,0.6874831,-0.23878051,-1.265528,-0.027805448,0.00093233585,-1.2460428
ACH-002280,-0.31196895,-1.2126555,1.1996292,-0.42465767,1.426369,0.74426544,0.27868092,-0.68218416,0.67070174,1.0350914
ACH-000532,-0.3214218,1.2634982,0.10341176,0.8604447,1.7668344,1.4197831,-0.5873643,-0.33784127,-1.0239257,-0.44177482
ACH-002654,0.17943001,-0.7842494,-0.52663326,-0.553418,0.26385415,-1.9215444,0.47395027,-1.0132325,-1.9894912,0.016947806
ACH-000696,2.105877,0.93544745,1.008571,-0.065586,0.17636198,-0.5958055,-0.5603595,-0.037828237,0.6280206,0.25117004
ACH-000441,-1.7132621,0.89494866,1.032567,0.2011579,0.049667716,1.5842061,-0.04653404,-0.6297191,0.55973256,2.4861486
ACH-000383,-0.5669834,1.4797873,0.0961141,1.7787602,1.080675,-0.33664256,0.47927547,0.53133297,-1.4135642,-0.15506297
ACH-000137,0.14531487,-0.09707649,-0.30121788,-0.5622801,-1.2567557,-0.33590594,-0.0025268793,-0.13682741,0.93109727,0.16108888
ACH-001280,0.7057318,-1.6028488,-1.0565464,-0.7933574,1.1628907,0.61015654,-1.2072656,1.0482272,-0.7007701,0.88860583
ACH-000364,0.6077424,-0.021711767,0.7099531,-1.1941258,0.9956195,1.1176583,1.0199987,-1.1098769,0.90778637,1.6718142
ACH-000416,1.1304264,0.86874706,-0.22844869,0.5679199,0.08775109,-0.7761524,0.002930224,-0.107198715,-0.38738048,0.8609155
ACH-000163,0.764064,0.80395883,-0.7814559,-0.1626759,1.4389758,0.69041145,0.74786174,-0.9879193,1.636957,-0.15111792
