0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
MRPS6,0.022160072,-0.030456055,-0.00017033631,0.033073496,-0.08725997,0.0047251377,0.060918756,-0.03998689,0.04360662,-0.0740639,0.022274353,-0.030698484,-0.058686234,0.06092331,-0.025795832,-0.03211503,-0.059867688,-0.101548046,0.010998933,-0.055119995,0.0025911878,0.015606462,0.013221705,-0.013250587,-0.028740237,0.024774913,-0.0011570578,0.026715925,0.029888617,0.07972469,-0.08143776,-0.030103788,-0.051871784,0.036730886,0.005696232,0.0423458,-0.13114186,0.024506219,-0.0140992785,-0.002932688,-0.047169317,-0.054519262,-0.06729802,-0.026734095,-0.038648434,0.012621949,-0.049864095,-0.059602994,-0.018481787,-0.027789341,0.008209275,-0.022038756,-0.036287986,0.025761718,-0.030428568,0.012130977
MRPS7,-0.051649578,-0.030184558,0.010852432,-0.07192969,-0.029873058,-0.121111564,0.0493239,-0.027741415,0.058372263,-0.031789508,0.0676711,-0.048038367,-0.07093519,0.014711717,-0.0481277,-0.007313509,-0.08951561,0.001195566,-0.046154793,-0.045703217,0.040727187,-0.031749744,0.02196997,-0.003550152,-0.025150992,-0.011635527,-0.07242633,0.0032192478,-0.022326205,0.06912998,0.020270705,-0.070760936,0.0060095214,-0.02563194,0.048878998,0.029508268,-0.09546542,0.04128787,-0.040537585,-0.06391774,-0.12322734,-0.035553303,0.047839876,0.0526016,-0.054624964,-0.010692451,-0.03968613,-0.10584045,0.04927518,-0.043817118,-0.0025341948,-0.016995117,0.037997182,-0.14816007,-0.063533306,0.019715086
MRPS9,-0.02620556,-0.011632298,0.07444769,-0.023673303,0.023054907,0.030900957,-0.007875343,0.08115685,0.034130957,-0.019015577,-0.02416339,-0.089938134,0.04683421,0.03100931,-0.0769858,-0.092382096,-0.067249656,-0.02085734,0.04511594,-0.025739131,-0.028792972,0.037087977,-0.031520434,-0.03156241,-0.028699964,0.013171768,-0.057927173,0.024141021,-0.025075046,-0.0026317602,-0.030848159,-0.0341387,-0.053762194,-0.0019956888,-0.0077339667,0.05754326,-0.08392677,-0.005276725,0.027058925,-0.008362052,-0.006704684,-0.008228185,-0.083337806,-0.04395986,-0.095424175,-0.037504796,0.023437772,-0.0018244304,0.04837715,0.004167914,-0.056712586,-0.029206332,0.044171494,0.014771671,0.022626406,0.062371384
MRTO4,-0.04373884,-0.00018633732,-0.06774588,-0.02647407,-0.069227174,-0.062144503,0.07561452,-0.041312084,-0.05787257,0.03075197,-0.026096242,0.05076273,-0.0021666577,0.016456932,0.03693424,0.032359995,-0.015441005,-0.07196755,0.047410995,-0.02698013,0.05817688,-0.0451881,0.008560165,-0.059567694,0.028618958,0.019893205,0.015979035,-0.0009430119,-0.06443707,0.0054070926,-0.023211414,-0.120150656,-0.005507015,0.021071699,0.0002841987,-0.0061626155,0.044146977,-0.06974101,-0.07503534,0.05477019,-0.0060686856,0.028170014,0.053211533,-0.06227116,-0.024358891,0.026183788,-0.058798436,0.06535354,-0.020263037,0.007561736,0.034570474,0.031317763,-0.03330029,-0.031222519,-0.07703597,0.033041384
MSI2,-0.04853133,0.0604016,0.02907175,0.051701535,0.02812204,0.0019177366,-0.0015940998,0.009267672,-0.028843526,-0.068407506,-0.007833702,0.07060987,-0.032161083,0.042611614,0.006389272,-0.058283743,0.11052589,-0.05886015,-0.005107445,-0.10650119,-0.029206432,-0.0034375438,0.022601154,-0.006080224,-0.008123386,-0.04706557,0.06412378,-0.020857507,-0.02973199,0.0024456365,0.0425126,-0.011694565,-0.057259858,-0.054332063,0.08062192,0.027263716,-0.048625432,0.01920724,0.04152602,-0.040995885,-0.04059561,0.031741958,-0.012461067,0.042572327,0.062368866,-0.10349769,0.041543733,0.0015306446,0.06780312,0.038576566,-0.006764612,0.0249824,0.08420171,0.025077006,0.033875823,-0.033705078
MSL1,-0.048852682,0.010613923,-0.022063352,0.0388332,0.004128511,-0.019305183,0.056159202,-0.014079766,-0.07380662,-0.04067086,-0.015127224,-0.0043500387,-0.06823748,-0.021449259,0.017131595,0.011568253,0.03619797,0.043127432,0.040456194,-0.0726093,0.037132613,-0.030600393,-0.031596057,0.031975117,-0.032775,0.07009335,0.012533372,0.063937105,0.017999599,-0.011821016,0.060240187,0.005167858,0.06532984,-0.013177639,-0.04886365,-0.023563566,0.028092254,0.04419532,0.0015400739,0.017712643,-0.020104438,-0.028985491,-0.029663833,0.04455483,-0.03229534,-0.0067461072,-0.027265014,-0.0033879208,0.05651332,0.07662007,0.010839761,0.011691832,0.041540395,0.05034405,0.019523585,0.036622245
MSMO1,-0.017511077,-0.044585694,0.043097753,0.05395491,-0.0898493,0.047073275,-0.0026407826,0.0058722547,0.100747816,0.08370921,0.0420111,0.0009952241,0.08647198,0.16541651,-0.06256651,0.015796259,0.021013463,0.034629714,0.015372511,-0.021119012,0.13787436,0.06216301,0.088480815,-0.05319347,0.09033723,0.026944675,0.038667995,0.06918672,0.065579936,0.011091608,0.0061442014,-0.016541295,0.036066387,0.093127675,-0.0054768734,0.033632834,-0.03969397,0.025033433,-0.0045842836,-0.02950393,-0.01972329,-0.020952104,-0.0033084787,0.08610722,-0.032939337,0.040801495,0.01657676,-0.0015979529,-0.016511705,0.017627211,-0.007960079,0.07163141,-0.052538365,0.08043606,0.02757696,0.030658683
MSTO1,0.033693027,-0.017451575,-0.06040852,-0.016451223,0.08251156,0.0370978,0.067837395,-0.02573941,-0.06111756,-0.005703244,0.060742423,0.044036195,-0.008733017,-0.069780864,0.049640063,0.0037323413,0.016803551,-0.019577557,0.021758443,-0.017631922,-0.02815714,-0.04409902,0.011416674,-0.09597508,0.0005869059,-0.039333917,-0.028053278,0.027117707,0.011706401,0.035916287,0.00025024678,-0.007291228,-0.11640977,-0.04857732,0.02230367,-0.011581426,-0.023195498,0.031908333,-0.024598235,-0.016063191,-0.0059285997,-0.056250174,0.07150348,0.0055506816,0.062058806,0.027738549,0.051903095,-0.02442334,0.016373025,-0.036606625,-0.00053482875,0.016942488,0.11834855,0.023951985,0.047094043,-0.018042501
MTA2,0.038879912,-0.047600992,0.06489505,-0.10446386,0.0012474047,0.0451986,0.01885548,-0.010144551,0.049133457,-0.021133931,0.1307948,0.042730577,-0.06419812,-0.0066164904,-0.037548613,-0.02601453,-0.040533446,0.0019476366,0.037801307,0.016529718,-0.0067210863,0.06291376,-0.0041661486,-0.053868834,0.06017071,0.022504352,-0.056024104,0.041901387,-0.06376097,0.09204921,-0.05279237,-0.012183603,-0.052490536,0.14035061,-0.08865325,0.06705872,-0.052204482,-0.049892075,0.016228067,0.01658307,-0.0130870445,-0.10797616,0.0059656743,-0.010510788,-0.07351521,-0.054224256,0.080879234,-0.006176381,0.023999194,-0.010748999,0.09149626,0.0047224406,-0.0613393,0.09886764,-0.0047018495,0.015031945
MTBP,-0.0053724675,0.023582524,0.029059423,-0.030509857,-0.030178374,0.04228701,0.016510991,-0.005065902,0.012328921,-0.008638442,-0.017871302,-0.020098187,0.029514255,-0.075320125,-0.10081701,-0.010060939,0.06029019,-0.08891383,-0.09141769,0.03126135,-0.02631985,-0.056491405,0.0349658,0.0003921796,0.05016085,-0.026664197,-0.027494352,-0.006917197,-0.02623575,-0.0046042763,-0.022549476,-0.030527057,0.072180346,-0.040690415,-0.08620671,-0.052562684,-0.0059855515,-0.03142899,0.008793938,-0.038429342,0.081760205,-0.10670374,-0.06558578,0.035267897,-0.043132957,-0.12796064,-0.08393757,0.0039402754,-0.09859627,-0.0034598329,-0.010770072,0.05699484,-0.06586238,-0.0006113437,-0.00013380114,0.021612888
MTCH2,-0.034579344,-0.05062205,-0.004835485,0.066009894,-0.02328271,-0.09994892,0.044576164,-0.046445526,0.110657506,-0.046278983,0.06762505,0.0016690418,0.021247834,-0.06444933,-0.053334434,0.01726496,-0.03828531,0.07690845,0.0062554767,-0.02189717,-0.04353851,-0.07051555,0.01828567,0.029279368,0.020085547,-0.07147182,-0.04260528,0.12684399,-0.011418882,0.023812626,-0.020988673,-0.05256698,-0.002343347,0.044086613,-0.022510387,0.0035970532,-0.010500701,-0.03186126,-0.024539858,-0.0005158239,-0.037604894,0.008770141,-0.0097771315,-0.007517477,0.025747359,-0.07282524,0.00078605907,0.02815948,0.038931534,-0.052670475,-0.049106445,-0.0063197995,-0.014351845,-0.026342137,-0.04958508,0.022200527
MTERF3,-0.07293721,-0.030090123,-0.011470988,0.06090983,-0.021467911,-0.065086596,-0.014272568,0.051301323,-0.00762571,-0.016576435,0.060526606,-0.054779842,0.030580157,-0.06541139,-0.019374825,0.048720796,-0.010454014,0.0093042245,-0.034381676,0.015368279,-0.046348166,0.03229506,0.05245342,-0.0020920273,-0.013905732,-0.04948375,-0.05898742,-0.044553623,-0.012755044,0.09948058,-0.03515303,-0.08764592,-0.017417155,0.043528672,-0.03780561,0.05162092,-0.09243053,0.028715763,-0.027673492,-0.00997216,0.024124453,0.022863574,-0.013418916,-0.06922635,-0.045204762,-0.036235478,-0.0068524983,0.03272106,0.065129496,-0.010180201,0.044007327,0.010315042,0.02242124,-0.026943063,-0.01427209,0.0711291
MTERF4,-0.09295762,0.0099501675,-0.008204362,0.04288386,-0.020760175,0.030301409,0.028266218,0.031542104,-0.00049517996,0.057622697,-0.024227288,-0.000703079,-0.060065746,-0.011191702,-0.057285886,0.017224919,-0.012062752,-0.046924792,-0.028572658,0.014377769,-0.034048,0.0809276,0.07572006,0.068027146,-0.00011055179,-0.007030575,-0.010783,0.043312546,-0.08848182,0.0066960943,-0.059119318,0.035932872,0.050468314,0.024717465,0.029457815,0.11418269,-0.063889794,0.0071808635,-0.036024395,0.0032744443,-0.049494296,0.035684377,-0.018733844,-0.019289752,0.044044245,0.011614695,-0.0040155137,0.05584936,0.050176248,0.0072091925,-0.0054289824,0.011251014,-0.033905447,0.01418173,0.0077066147,-0.024268601
MTF2,0.027398527,0.0013099008,0.0021182408,-0.04223454,0.0068393205,0.041802514,0.054055892,0.021213152,-0.0013925207,0.007127517,0.057438284,-0.08524621,0.051543374,-0.0403836,-0.0533341,-0.06350252,-0.021543492,0.06137561,0.09380226,-0.013784667,-0.0073098075,-0.04481882,0.0197364,0.019575143,-0.01091296,-0.09265451,0.04366443,-0.017584981,-0.034781214,-0.077316016,-0.023597205,0.032246217,-0.049543656,0.04332248,-0.067456886,0.01063626,0.025708694,-0.0018145603,-0.021445587,0.0015575856,0.006024205,0.03407218,0.004010908,0.051650975,-0.0010499333,-0.03994556,0.021148186,0.01412422,0.0024707895,0.09738536,0.026770044,0.037641317,0.007670876,-0.00398399,0.09349351,0.047569837
MTFMT,0.026655251,0.004941673,0.025390223,-0.009292286,-0.0438592,0.043224927,0.05774241,0.004122222,-0.06484992,-0.03894223,0.05337387,0.071680814,-0.021657148,0.0023881465,-0.04118662,-0.027820034,-0.026783405,-0.096828885,-0.0836074,-0.035149783,-0.04646959,0.059472356,0.09132783,-0.044127323,-0.00036586975,-0.0694681,-0.049594395,0.015462669,-0.06288685,0.019168742,0.0143852085,-0.062044635,0.03862559,0.029106969,0.017580999,0.027594477,-0.02085912,0.05328584,-0.011100035,-0.0004338696,0.04172139,-0.022750223,-0.002757093,-0.03551504,-0.040891647,-0.013597624,0.059570197,0.0027907037,0.0040268237,0.023879167,0.03295313,0.10907344,-0.08607599,-0.03412877,-0.05203764,0.09205809
MTG1,-0.033252995,0.05302862,0.07421724,0.013472304,-0.027693603,0.03268777,0.058063757,0.008522796,0.07075685,0.030020295,0.038833387,-0.008945631,-0.018873826,0.043514766,-0.05694,-0.011534568,0.01063508,-0.016782716,0.031497344,0.045742437,0.04204157,0.051307168,0.09834629,0.015704881,4.23205e-05,-0.06846088,-0.081749424,0.07087886,-0.06345769,0.01864377,-0.02622699,-0.01135941,-0.018574793,0.02637873,-0.013751038,0.10483988,-0.106309794,-0.049044017,-0.013192449,-0.033909008,-0.050771177,-0.07052448,0.017722918,0.014948193,-0.033948317,0.0043698135,0.025129676,0.03684354,-0.04273825,0.024328535,0.034975905,0.043057684,-0.10148861,-0.020405363,0.049792923,0.0043802448
MTG2,-0.015973892,-0.019074513,0.027230287,0.01756476,-0.06910736,-0.007979021,0.065694004,0.05506,-0.008150458,0.0107629895,0.05498796,-0.05476649,-0.032232948,-0.0044216188,-0.05806067,-0.06395817,-0.005913901,0.015677981,0.04843504,-0.044488523,0.03855701,0.018600285,0.05696834,0.025081465,-0.0075099207,-0.029402705,-0.042474754,0.063524805,0.0051075416,0.093372546,-0.027872304,0.04251484,-0.004316622,-0.03406979,0.032612212,0.063765265,-0.09695924,-0.09919094,0.006694326,-0.039354797,-0.05534969,0.044295818,-0.018544741,-0.0017882056,-0.020737862,-0.03971698,0.017616216,0.0050789127,0.0071436614,-0.0008555877,0.036021795,0.017996458,-0.08246473,-0.0637052,-0.009716289,-0.02889758
MTHFD1,-0.014489109,0.009164103,0.09174429,-0.041744057,0.011486333,0.0055815117,0.04722473,0.0121216355,0.12304757,0.010263151,0.09287762,-0.030570177,-0.019348025,0.06625747,-0.054214753,0.031200286,-0.048051782,0.1280199,0.050255656,-0.028235681,0.09309104,0.12689096,0.05119399,-0.038147096,-0.0025380685,-0.0023105817,-0.014078009,0.13036269,-0.021838017,0.033585638,0.020032197,0.020999467,-0.027898218,0.11069411,0.05478265,0.10639338,0.027049791,-0.029545985,-0.06429903,-0.042580787,-0.096036665,0.052011494,-0.0030540954,0.011523042,-0.023308633,-0.027478226,-0.031479727,-0.04274215,-0.009162084,-0.042692345,0.08671034,0.042616226,0.026661195,-0.031099148,-0.054419428,0.07208264
MTMR3,-0.028011942,-0.014650312,0.059262633,-0.07094239,-0.060760744,0.014302102,0.04447608,0.019610874,-0.056664586,-0.0189929,0.04078296,-0.08893651,0.0646831,-0.00045949098,-0.041309055,-0.018379567,0.041095804,-0.026045566,-0.055354744,0.03170024,0.034078736,-0.0028601468,0.032856297,-0.023646308,0.05557904,0.0018448909,-0.007437164,0.02389394,-0.07353658,-0.023453308,0.00526285,-0.060581215,0.062430006,-0.031131255,-0.046219643,0.0045241043,0.037464634,-0.13183698,-0.094236866,-0.022752656,-0.064795636,-0.042818885,-0.012077007,0.013183364,-0.030736487,0.023272943,-0.079008855,-0.07633572,-0.008951017,-0.060884755,-0.055106685,0.01710019,-0.04428607,-0.009596402,0.050484326,0.04952527
MTMR6,0.024613034,-0.029259007,0.03896238,0.044346374,-0.016160827,0.073335625,0.02166306,0.04189454,-0.03990159,0.0079840515,0.05195185,-0.06503228,0.07038746,-0.03464558,-0.016435474,-0.041351795,-0.0035375792,-0.06561861,0.049521748,-0.16319174,-0.076166205,0.08131002,0.039728597,-0.02041366,0.039141916,0.06282731,0.053528927,0.052677847,-0.009955732,0.028139194,-0.028375005,0.052338444,-0.04793888,-0.03899312,-0.030280003,0.01968086,0.04529407,0.048516486,-0.0020734554,0.020599904,-0.02351428,-0.041090965,-0.085988626,-0.014438536,-0.11520072,0.012051149,0.006412666,-0.057450395,-0.005647553,-0.094652236,0.04564901,-0.06079033,-0.06716769,-0.06294868,0.0031376292,-0.024536425
MTMR9,-0.006372888,-0.078164205,-0.030626591,0.06556198,-0.031885702,0.08945914,0.04510099,0.040390417,0.1295494,0.0045753396,0.08603399,-0.06535772,0.08102327,-0.05286964,0.0032717965,-0.008689584,-0.039962564,-0.037587423,0.123926625,-0.00061110593,-0.0019363402,0.052153647,0.04685334,0.07570406,0.020874884,-0.002982788,0.012900663,-0.014050397,-0.08417015,0.0648044,-0.09560586,0.010112438,-0.09809585,0.016424818,-0.025874369,0.025958372,0.04258129,0.015862435,0.016550945,0.03183955,-0.057354283,-0.07487558,-0.0067488006,-0.016827734,-0.053256746,-0.028434,-0.036954474,0.07724783,0.09766867,0.09891611,0.075498655,-0.010561698,-0.049568117,0.04714698,0.048533704,-0.011904665
MTO1,0.05102416,0.029563876,0.06492385,0.07503258,0.07567299,-0.0475344,-0.042329323,0.07947413,0.013058795,-0.016015248,0.048082862,-0.040896934,0.063767165,-0.031931687,0.009727336,-0.028436584,-0.0008643024,-0.0496955,-0.01948017,-0.010991389,-0.07464405,0.09697913,0.042816546,-0.011288971,0.032236118,0.0031521192,-0.08399516,-0.06827479,0.029646317,-0.04007176,-0.10765784,-0.0007876379,-0.059605297,0.04024319,0.023350297,0.05538927,0.0060405475,0.026500594,0.061928343,-0.033872332,0.011283576,-0.042886075,-0.04727602,0.01128866,-0.032877304,0.030457843,0.04453282,-0.10623083,-0.008574714,-0.099417076,0.05617911,0.04929727,-0.00019396594,0.005125498,-0.031153796,0.0004920213
MTOR,-0.025983257,0.02819188,0.09489128,0.052239396,-0.000319483,-0.028429745,0.054887243,0.07410986,-0.0018145741,0.1253746,-0.022368869,-0.1640043,-0.016635625,-0.0037420203,-0.0195243,0.013761483,0.017556598,-0.06856695,-0.10034782,0.057666883,0.003612681,0.031474423,-0.046506982,-0.073876224,-0.004566071,-0.10775409,-0.035102557,-0.009671085,-0.018595649,0.012052117,-0.028971437,-0.085861534,0.027443787,0.017111737,-0.00062300917,0.03565548,-0.023607597,0.0027784961,-0.10689804,-0.02378914,0.074117005,-0.062464844,0.07525625,0.026612997,-0.09245047,-0.03885365,-0.06368537,-0.04371375,-0.009193872,0.022015218,-0.056796692,-0.016531682,-0.028812509,-0.14101806,-0.068616934,0.047814522
MTPAP,-0.08146417,-0.03582195,-0.04455669,0.0013200487,-0.061222594,0.05039873,0.013786887,-0.048957314,0.043773532,-0.06049589,-0.013841154,-0.08309614,-0.018777922,-0.0013938765,0.0027702244,-0.01487426,0.021769391,-0.01675071,0.003209808,-0.044224255,-0.005592003,-0.028471192,0.0337361,-0.04284082,0.05638942,-0.0053311493,-0.0077229263,-0.00084558886,-0.0078014433,0.064293325,-0.049107723,-0.049757287,-0.03586519,-0.044275105,-0.036985524,-0.0091203535,-0.054632552,-0.0051816422,-0.014301309,0.032852903,-0.017507503,0.01830413,-0.10456385,0.055483475,-0.11070042,-0.0073286653,0.0043856804,-0.0546641,0.0651291,0.039614532,-0.0073106415,0.03372224,0.013448266,-0.035382554,-0.009170193,0.038872976
MTR,-0.07486795,0.029381553,-0.05422961,-0.02732865,-0.0013894675,0.059231743,0.025563398,-0.01935752,0.06136716,-0.05855008,0.046297017,-0.10380699,-0.06704726,0.030156376,-0.07816211,-0.052070413,0.020860994,0.13874498,0.06352908,-0.0024703685,0.0010845506,-0.021248646,-0.030099595,0.04594669,0.08054885,0.0019413705,-0.009631773,-0.06480757,-0.018271424,0.015222555,-0.055570196,0.04859984,-0.12199639,0.04651765,-0.012624104,-0.016961623,-0.06777334,0.032863017,-0.050978303,-0.096506506,0.0052682934,0.023958072,-0.012531277,0.036037717,-0.05895266,-0.056134097,-0.011217406,-0.023385173,-0.016833372,-0.029276554,-0.0271956,-0.0020414155,-0.0384539,-0.008085937,0.00044429113,0.013233572
MTRF1L,0.036511626,0.037806276,0.03372462,-0.02552874,-0.009871027,-0.0006306385,0.04964461,-0.005888878,-0.048735753,-0.008725261,-0.04328128,0.0042378483,-0.05390998,0.036764424,0.077691875,0.008839162,-0.027102595,-0.03351919,-0.05083627,0.04355926,0.045563925,0.07509144,0.027180783,0.06378274,0.051331922,0.023387007,0.031377617,0.02358233,0.025773639,0.018947853,-0.010660013,-0.0121367145,0.060073495,0.005001658,-0.020716164,0.050122015,-0.07830849,0.020927208,0.045168683,-0.008431141,-0.0296647,-0.057017066,0.06187852,-0.009643966,0.08564815,-0.022328194,-0.033912998,-0.083033875,0.04928437,-0.011546776,0.008909066,-0.0110296365,0.020849694,-0.0050701406,-0.0141137615,0.042130858
MTRFR,-0.011267051,-0.04459783,0.0066975676,-0.04283003,0.018226307,0.020501146,-0.0027416104,-0.01831326,0.021198083,0.061999902,-0.0022780371,0.050801523,-0.039709058,-0.036899444,0.07046022,0.022379665,0.010020876,-0.037682652,0.015247538,0.05420663,0.05433276,-0.061801594,0.0092255995,-0.0039151344,-0.09021264,-0.035630386,-0.05302811,-0.0015703088,-0.030226327,0.056133863,-0.0030860167,0.0007978346,0.040499564,0.049334735,-0.031634208,0.11990441,-0.04323765,0.050722275,0.027515426,-0.003341676,0.048190806,-0.054309893,-0.05969195,0.010860407,0.075115,-0.029735068,-0.03054773,-0.012162861,0.056068156,0.0073368116,0.01434116,0.02453924,-0.03894937,-0.0864398,0.044881333,0.037538517
MTRR,-0.043720156,0.033454783,-0.018029306,-0.0025675152,0.021060525,0.04391181,-0.0076070917,0.0077389237,0.021081917,0.03009021,0.0867781,-0.058448907,-0.033712275,-0.0052352403,-0.012610232,0.017665729,-0.020164507,0.070051804,0.024107836,0.069756895,0.026466472,-0.0063531133,-0.008633934,0.03524545,0.024176486,-0.030202625,0.021572763,0.018839017,0.09347392,0.020141207,-0.012091351,-0.029504392,-0.033880353,0.055136584,-0.09091325,0.0035852788,0.03186279,0.0053150444,-0.025924224,0.02297655,-0.017279759,0.022712873,-0.0048297513,0.037818007,-0.04123443,-0.036588404,-0.00030949127,-0.02109021,0.062308326,-0.0026193385,0.096605234,-0.029750567,0.010211964,-0.01563531,-0.08147673,-0.09832297
MTX2,-0.061344672,-0.01774685,-0.044485126,-0.04882594,-0.044786405,-0.13130257,0.012392195,-0.015369304,0.01404488,-0.049361113,-0.03603828,0.0013344173,-0.0788692,-0.04314002,-0.0182347,0.023910942,-0.040032145,-0.017188463,0.0027827527,-0.06328051,-0.0032765057,-0.063968666,-0.060605902,-0.005064939,0.004468988,-0.054889724,-0.07672424,0.052328955,-0.011773789,0.003073186,-0.018316178,-0.047706928,0.012489304,0.06626451,-0.02127802,0.005170954,-0.03928443,-0.08766155,-0.0504926,-0.011813256,0.02008206,-0.04056033,-0.018446067,-0.055797618,-0.027280567,-0.033905003,-0.03181445,-0.047573317,-0.0065763276,-0.021772701,0.06552548,0.038000695,0.010162383,-0.015605589,-0.07746077,-0.05287314
MUC20,0.05615658,-0.011390294,0.01099943,-0.01418051,0.08992031,-0.019801091,0.04907043,-0.035000294,0.033639047,-0.012223892,0.035384294,0.011933991,-0.016588667,-0.019259091,0.06172331,-0.004868981,0.032939635,0.020945122,0.09116351,0.077877454,0.06964252,0.012059353,-0.06424409,0.054830708,0.013187442,-0.058436044,0.08440743,0.09061489,0.06672365,0.044452477,0.0062357485,0.039057598,-0.018026818,-0.025015565,0.024673961,0.018948106,-0.06592147,0.028787216,0.044818867,0.0710313,-0.07303806,0.0071522323,0.15054205,0.10195669,0.0758706,0.003438547,-0.029276771,0.04713782,-0.029755618,-0.0403185,0.067414604,-0.037922844,0.09605219,0.096764416,0.11938476,-0.05479166
MUS81,-0.05675663,-0.038496833,-0.011800836,0.025516544,0.022278568,-0.02564017,0.06829818,-0.06687515,-0.031013545,0.059049778,0.0090847965,0.05886519,-0.042251263,-0.026606314,0.037326768,0.037583284,-0.058682818,-0.043015122,0.013192382,-0.017977048,0.06238237,0.015267383,0.06180414,0.117467895,-0.024299527,-0.016383296,-0.036395147,0.010085528,0.12734048,0.016267462,0.16445026,0.062499672,0.04558602,-0.04196788,0.041409265,-0.059545323,0.022450736,0.006224178,0.038251124,0.05155353,-0.09105065,0.063335836,-0.055275682,-0.07061256,-0.05419106,0.10000821,0.0064857826,0.02140692,0.017365828,0.0007407868,-0.050057366,-0.009460651,0.0026726746,0.052515924,0.041249774,-0.024466226
MVD,0.04787924,0.017764978,0.0863895,0.103858486,0.05646951,0.080700204,-0.015708845,-0.022722749,0.014224411,0.0076351576,0.032695394,-0.0050941817,0.061583765,0.07908207,-0.022236865,0.0059604906,0.027481655,0.05871084,0.054933064,-0.025476785,-0.0147001445,0.033407938,0.034201454,-0.059064355,-0.02666923,0.032945972,-0.009740442,-0.0521231,0.07484781,0.04086256,-0.038664963,-0.018740226,0.04402919,0.021367522,0.05257768,0.052534804,-0.0070942105,-0.050082732,0.051801357,0.02200247,-0.074391365,0.012546115,0.023449227,-0.058363833,0.06563112,0.02655216,0.030268738,-0.04315289,0.04174637,-0.045694225,0.03902903,0.032304477,0.09176437,-0.06366415,0.013735809,0.05577782
MVK,-0.024897939,0.034275495,0.058179103,0.02464714,0.04892748,0.0016621322,-0.09272531,0.08760241,0.06378965,-0.016005192,0.06991673,-0.05142219,-0.011660433,-0.069136865,-0.035055388,-0.050537415,-0.006226576,0.03688267,-0.04236837,0.010783334,-0.029808499,-0.029673837,0.0416056,0.011214463,-0.014983907,-0.059364237,-0.0063017714,-0.005755205,0.03113861,0.042033046,-0.06364269,-0.02437464,-0.041785344,-0.02025328,0.009781472,0.005136231,0.05150685,-0.005615124,0.011811889,-0.052105468,-0.102738775,0.071590014,-0.018803513,0.010675917,-0.06279914,0.04347528,-0.00061734335,-0.0400829,0.12004713,0.0009076274,0.09023336,-0.031398937,0.05876613,-0.14687774,-0.052731924,-0.079161115
MYB,0.056617804,-0.016727874,0.098758526,0.03285246,-0.017491171,0.083747804,-0.003722911,0.029167337,0.03747046,0.04970431,0.10179124,-0.016707413,0.035457186,0.02061463,-0.014977999,0.031568583,0.042036593,0.12557231,0.09083931,0.10504161,0.09531118,-0.019117245,-0.000100039964,0.04150803,0.113057464,0.02539806,0.06550408,0.1597792,0.062076766,0.03695529,-0.02259323,0.0570993,0.0012795869,0.21383342,0.047656417,0.17239803,-0.021698903,0.014455929,-0.016380236,-0.008072183,0.011013553,0.02376024,-0.05847172,0.03645385,0.00705198,0.0063894615,-0.0734643,-0.002938315,0.11568353,-0.048872627,-0.00894208,0.06941386,-0.046001364,0.058761243,-0.062080186,0.09574547
MYBBP1A,0.045036763,-0.08219238,-0.051591396,0.047163866,-0.022525996,0.060540028,-0.023192186,-0.028038677,-0.018522631,0.0011779638,0.007829105,0.053181693,-0.07416052,-0.083732195,0.08160525,-0.06443432,-0.08058922,0.05729373,0.06385073,-0.041341413,0.0034351347,-0.053459994,0.029376563,0.09699364,0.01898495,0.021377765,0.062592804,-0.009545971,0.05081906,-0.072026804,0.0733343,0.068369396,-0.08888354,-0.008386597,0.14378154,-0.0021497486,0.04263,-0.07246465,-0.032476168,0.003693017,-0.016029727,-0.009276971,-0.01199839,-0.07897522,-9.1470065e-07,0.014108524,-0.032765813,0.07119913,0.0586133,0.07864009,-0.010110912,0.029710444,0.06497534,0.017432787,-0.06911714,-0.022945607
MYBL2,-0.03127215,0.0189261,-0.06744073,-0.08824638,-0.045311823,0.015942618,0.047872223,0.011106674,0.0093938345,0.017177893,0.041415516,-0.005412402,0.054120567,0.03615628,-0.022367582,-0.02868805,-0.10865155,0.020775171,-0.08489254,0.018456308,0.004391421,0.021983946,-0.011113285,-0.059519462,0.00918691,0.021343276,-0.07632017,0.007595687,0.05674845,0.036137655,0.019160088,-0.020864848,0.09366054,0.07115712,-0.0105460305,-0.021987319,-0.02892157,0.022191225,-0.021609737,0.0373308,0.005251949,0.036700986,-0.09483329,-0.02655619,0.007844445,-0.058225118,-0.017829975,0.022467537,0.03409594,0.03740705,0.012342137,-0.02329162,-0.013061384,0.027019398,0.05009633,-0.01384408
