genes,PCA_0,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20,PCA_21,PCA_22,PCA_23,PCA_24,PCA_25,PCA_26,PCA_27,PCA_28,PCA_29,PCA_30,PCA_31,PCA_32,PCA_33,PCA_34,PCA_35,PCA_36,PCA_37,PCA_38,PCA_39,PCA_40,PCA_41,PCA_42,PCA_43,PCA_44,PCA_45,PCA_46,PCA_47,PCA_48,PCA_49
TAB2,0.0023222367302555467,-0.0027386209777754415,0.0011508395896096878,0.0008246100149743855,-1.5357513692678146e-05,0.003416078022984477,0.014283826045555371,0.00035571434264365025,0.0009420914710009629,0.002644489668382537,0.005133295428205112,0.002216191222866932,0.012403421277215646,0.0007487894017582024,0.007175073269113338,-0.0042123992027437995,0.01054538789966567,-0.0008708286297729027,-0.010942339149859521,-0.0032981269352065972,0.00860532067015775,0.005996809355971149,0.002209028224541537,0.004800085209482393,-0.013134694265534326,0.00410883323701945,0.01198228329546752,0.007625511084213464,-0.00017607572449622835,-0.0010206662434384783,-0.0072618925262495715,0.009396151524436656,-0.005034316387093405,0.00839169926863744,-0.005754484058421749,-0.006252755511307357,0.0009101841433958651,-0.0026372251199015804,0.009673288037217594,-0.0007514096387359869,0.0022445380976669335,0.00927263217492804,-0.013897594820407599,0.004097746487694179,0.010175782112928649,0.00033109036042732343,0.016766944370546853,-0.00043401554744027784,0.004287782212166464,0.005006929293874573
MIB1,-0.010075542269262898,-0.009461051263364056,0.000614945988390609,-0.005316202800572371,0.017201738931273643,0.002235677489958312,0.002297844575873734,0.021951546236685403,0.002198868650211006,-0.010355709281482056,-0.021187338145091862,5.244757040760525e-05,0.009840724488887773,-0.001362136348903838,-0.015647343735971174,-0.049504240021415805,0.01930614816165083,-0.006554235819093645,-0.0215724228136832,-0.02895462998301975,0.027520888951553198,-0.004087408788799723,0.026830661341220485,0.022059758805868735,-0.005713763820156104,0.02331874410533553,-0.027762624056182805,0.049465202702814466,-0.005660161082873458,0.001714601808508588,-0.016352251111437618,0.02077031541880377,0.01745897336190801,0.011944017641665878,0.02580813134829573,0.0050470596166928075,-0.05459612027445149,-0.012053614902041262,-0.017329360000571357,0.03317505407520495,-0.02489668058891184,-0.00875224991121579,-0.0006268935684269692,-0.007755461588678009,0.009643376529136863,0.009704907259844195,0.010299997271387702,-0.0021799667372719607,-0.008805301962707146,-0.046643885134439934
LARS1,0.04482299142436061,0.020315196265129398,-0.010258516497173954,-0.002551578491150402,0.005523403539268381,-0.021393465019067564,-0.0057900868920691805,0.0023561516314490067,-0.014252025305259052,-0.005104239654735329,0.005363025491480006,0.009748799192187267,-0.004279267456975981,-0.004549943650130086,0.01689297582579075,-0.00986073870658887,0.0019470048092787003,-0.014294767608837813,-0.006204140619927106,0.0014314288623175997,-0.009720091233099085,-0.017843951557425377,-0.023935563083256395,0.001653799049382757,0.0058032690803171815,-0.02971025447676576,-0.007334947446150924,-0.004488493719545833,-0.009470648209402062,0.030831871691460913,-0.005899495639030324,0.004828791010998811,-0.0009625990746099428,0.01793380282497388,0.012405304056586524,-0.03261840430543957,0.011402797186726736,-0.014452901327124963,0.017994562446527848,-0.0103083972232617,-0.013761682266446584,-0.006006661787882746,0.017077539508796938,-0.0005990063359781618,-0.008246302570192343,0.01530637764360525,-0.005348338577019024,0.020991082609429237,-0.004279374346763684,0.009350765090070863
SEC61A1,0.02784439867497056,-0.005148552241262997,0.0016593876461780204,0.0027801673367275014,0.016973469491853167,0.008100449440940903,0.04342095702318234,-0.027006712362959255,-0.0072611632176742815,0.005972989889902562,0.00780199113466788,0.026705409301556418,-0.03425443801023239,0.024414009081488768,-0.014992690594975983,-0.0012392331844830733,0.014625033853231769,0.030228508133243397,0.0015086475961689537,-0.0059335315548598505,-0.007554373493974486,0.024842410553330467,0.002513561463991128,0.00270374228918479,-0.0007747279714257929,-0.025022539193671436,-0.020626149756237767,0.006108701832541589,0.005280919258822914,-0.013776736959421193,0.04126693243110389,-0.014938561870036313,0.004895854183244067,-0.02197691311475516,0.011464648597830751,0.0045332662784699496,0.02440155978942389,0.014708999748266864,0.01569589509733765,0.017358332512006146,0.012803778138718512,-0.030830275429456714,0.013336869422911955,0.009129114988973912,0.026257199667509494,-0.030152389309422264,-0.012972073564279995,-0.0013959271747851552,-0.03536240123763412,-0.008941358136755327
AP3D1,-0.0005322232515125533,0.005258595221769799,-0.00236837090963997,0.0027741283539391786,0.001957270841584908,-0.0012709570573365588,0.0038115129359851943,-0.005396905445367938,-0.007898496660719049,0.0016995449452430077,-0.014865915129673115,0.006465513656952675,-0.004827429385178665,-0.0028534211245557,-0.007810645104270675,-0.004031498992487833,-0.004501373727565612,0.006214961774305064,0.006336254139339201,0.0031371644784014456,0.00880744410107795,-0.0047418063769826815,0.005953428318014927,-0.0016186864343486333,0.007060290407393456,-0.005856924994882914,0.019159618894672437,-0.009246068947622994,-0.00017584843821854697,-0.01516572626437978,-0.0052376954543931105,-0.005827307168321295,-0.005725047692566513,0.003116414359769525,0.010205363034007448,0.000601661431040421,0.0009996475831922967,0.009820572740697262,-0.004948835196145201,0.01787447657361501,0.00010501528339330715,0.012960316523233819,-0.0020755695230564595,0.011602258603499695,-0.0034699109872924545,-0.006477892993944349,0.003942088203498522,0.0063422834545222165,0.006144441362524633,0.009610899328366451
WTAP,0.029863105250247064,0.008466241092393393,-0.021722193674750066,0.016704333319284715,0.030963101255544828,0.011884625433920727,0.009261516458766468,0.005261196739485569,-0.008399419712930907,-0.013777180412288915,-0.02349574312233588,-0.0005451947201013056,0.02709572627360223,-0.013623487619691899,0.0022932925673417198,0.02052978981734378,0.009011408785375907,-0.007202913090982896,-0.02693890237444849,0.004173441114715005,-0.0217209039656805,-0.00523388046852671,0.006493782031596623,-0.033058744476953665,-0.036128754027064974,0.02020141374482405,-0.008314958017619448,0.03624988054473146,0.014739613239050963,0.008078179311874902,0.012979665257939392,-0.02449868478000439,-0.0014380534964382348,0.0066340783352109925,0.007600714061412009,0.026222428712155722,0.03098545753805888,-0.008342985488501969,0.01929417256328357,-0.015232622234345463,-0.015349296300377402,0.04911423616052211,0.005987885362057817,-0.01570503230261025,-0.021448861020953898,0.025434389232285,0.017986051489645865,0.0291936729887942,0.020042151198215237,-0.014037580860319521
DIS3,-0.012656756787461969,0.009517961773125208,0.022358835389240408,0.010952288548558535,0.0034238213068133344,0.01093015305389883,-0.010084244151586787,-0.015275903645539725,-0.018446625825902657,0.015787464386025237,0.027634434662380587,0.004223747911582659,-0.012492535683377493,0.0021529943017471746,-0.005135613742456489,-0.000630286261074059,-0.010947912954757989,-0.016535186426014818,0.02262853892240808,-0.005309163351134413,-0.00965579823377459,-0.023353505693609316,-0.0032655963559534234,0.009004941750424697,0.012638496797304985,-0.008558679264926018,-0.010725607560270144,-0.010978633781476517,0.0008148633080080718,0.00798852401867821,-0.029825489223243053,-0.005382642403724722,0.0035206334401926133,0.0018347746450428982,0.013389070140111125,-0.007555455009394785,-0.0034324727329075235,0.010987189139459438,0.0036048542638238007,-0.023427256639664665,0.006553039371862338,-0.001132170638532899,0.01842246603535435,0.003920985143307062,0.0023874847925116583,-0.01531274486882667,0.00804665299906368,0.00621345898339176,0.024807349504016214,-0.005810197229217199
PRPF4,0.023149049634714494,-0.004573823789801562,-0.013906268331252431,-0.013863824426897436,0.001919989889398699,0.008418915374045629,-0.004029362599260911,-0.022759106328339187,-0.03686691548890806,0.010602522299384444,-0.00714532709680032,0.004174779777059316,0.005305324019826041,0.030716058128974853,-0.009638253471469833,-0.00939425958177237,0.0036060524113785005,-0.004231021618948721,-0.010437152047091301,0.0029511867785711704,0.025139868930458036,0.0063834853607074825,-0.0013235207321976427,0.0020193959767017457,-0.0016008108631688027,0.0007194916380288097,-0.000684895736085002,-0.0006762494999208785,-0.0053572181200215,0.014278832800632938,-0.007609028525913677,-0.020614069635073264,-0.004852728190770623,0.007135692153059492,0.024335640936029218,0.005318927927199059,-0.019366367523430066,0.030377057276669346,0.010869846911519113,0.02235965409989796,0.0007492376072859357,0.008486314260777365,0.007032300893260736,-0.008014264416919954,-0.004469942926350782,0.01746476723790096,-0.01035708959715368,-0.030188930737582415,-0.005761382282906513,-0.019268006919849236
SNRPD1,0.046707669952806605,0.0008671866122002402,-0.013515137904953348,-0.016134615295462985,0.02887848206566051,0.00688937848304714,-0.014543141557540445,0.06346854922295149,0.019728901903346755,-0.004053210989717203,0.008856943421005542,-0.017410451284678614,-0.00807783698415879,0.009034545856311072,0.003953209387329566,-0.018580572732407204,0.008389954256343509,0.004221626197447182,-0.0031029327040596353,0.018275448798537743,0.051172294072355545,-0.0142436362978132,-0.00829438997196689,0.012592653777575647,-0.011791084172884263,0.0370789824757702,-0.049569382367858406,0.025544215206950136,-0.015680393616405598,0.07668108073073542,-0.017394539507763988,0.0403546947957591,0.031821715094733014,0.007245119303045362,0.01196670673875765,0.056788959991730455,-0.01046381164229248,-0.008195824508099556,-0.02246335355538705,0.015417953382291892,-0.005054361702187317,0.04226480015677033,-0.05188556525690262,-0.030106485600172622,-0.01762609871972522,0.01799283661488381,0.012303660807438607,0.025940260010900478,-0.008662784730640792,0.0018162296238245087
SARS2,-0.016930354850986,0.0499258078380196,-0.013765223809798444,-0.04435809390628298,0.020974969095278486,-0.008672466256897337,0.023454521098845976,-0.02869398177395511,0.02284470366706403,-0.024185764933085295,0.014100558084493772,-0.017787987345233347,0.0009671377040509019,0.00618186918204891,-0.002731590827815753,0.006515996032339959,-0.02490452671540408,0.0035353248717006885,0.02023847728064726,0.0027551035428105613,-0.024249062265637583,-0.0002182414216455734,-0.02060407618945533,0.0018577325847902552,0.014809209784877838,-0.005206458342336733,0.007704938343906403,0.013846078857426027,-0.004193820644127225,0.004326166634778123,-0.010297965515712644,-0.008220488176010194,-0.0009741351225796586,0.011485268527057021,-0.0063694564767692715,0.011283841905957779,-0.015482110951299853,-0.03033013972598724,-3.3072339895883186e-05,0.006451969781936789,0.009757036569352784,-0.009821236760755912,-0.002549032358932696,0.024848680481221082,0.0033110738709280843,0.011132297072526652,-0.006812950752107596,0.006867792302590059,-0.008642251310713694,0.01804658460488067
DTYMK,-0.014941389679860922,0.060263639260529,-0.08595619191210611,0.0711831363398684,-0.007530968848515706,-0.00680954302054801,-0.019152871166294647,0.03985616160612466,0.019017530606612376,0.09422962751608603,-0.0019665257372631327,-0.07735942726760761,-0.00825910030000835,-0.06225439939816201,-0.08068984585410913,-0.041910081439554346,0.023935744753940447,-0.033078967300234255,0.0036254123673719585,0.00395794360725195,-0.02431236521856753,0.04479287615085923,0.004722922419345469,-0.005745010975489631,-0.025374003863596672,-0.007090398040735379,0.021779004531070973,0.0035691137659482806,0.0547769830845703,0.08306022008239951,-0.017599825813118607,0.028944841304392722,0.06547441365730944,0.006257021314949808,0.029698071597912795,-0.010261294932121993,0.015053005489052496,-0.054942914300075855,0.03155731866148107,0.008826581126764427,-0.023008372748475586,-0.009642621476798828,0.004124646825994348,0.11487534342358574,-0.055598951694090064,-0.024674327956349582,-0.06470575248801587,-0.0666693350646588,0.001067785548189192,-0.04814411884306164
STOX1,-0.0008221744367208493,3.123526600699659e-05,0.002218035886624462,8.639744704102122e-05,-0.00629414783448268,0.009170455867814778,0.00802215623029837,-0.011128948015160066,0.00044318504031918253,0.002366870674999155,-0.0008026282274985536,-0.006273691189742107,0.00023901214247105474,0.0023801594606582136,-0.0029172386133309498,0.002339404601656147,0.006980163786460474,0.008695514054067356,0.014234979976870567,-0.0002096616412214519,-0.009621775830386195,-0.00018762980383487974,-0.0012618854658915902,0.004809873213077745,0.008726808076439883,-0.004493024867290691,-0.0027062636629106617,0.0030567545685449044,-0.010799528493401404,0.00030373461541524047,-0.001170427190321619,-0.002748247067455665,-0.0025799449844053795,0.007061915448580204,-0.00502458999244332,0.0024443570914301923,0.001269930565109674,-0.003952641270057451,0.0025465097721906983,0.007171841901758643,0.007049425789023175,0.0004847484669578137,-0.003258239255183681,-0.0020996122175369644,0.0018492487190017528,-0.007383401600026192,0.006066064684498417,0.0043669850669227515,-0.00035679895160825375,-0.0023880199445872412
URB1,0.0059789383010781195,0.02581861494736039,0.02424284360967537,-0.0047728399354171995,0.007160188700235592,0.011438584053975532,-0.02899461331588592,-0.00936811093840554,-0.0026255123204852377,0.027481497467859696,0.003610942341258233,0.01343457412429452,0.002782321569771609,0.027110420044682667,-0.012476935655901683,-0.003998598690634444,-0.01970506423224936,0.014446352338307296,0.0076637757029171215,-0.019882496241066416,0.0040975252640631475,-0.026403534902187477,-0.014905664444627776,-0.007332690081538412,-0.012368398930784855,0.020659921153720243,0.016440086279514026,0.00769977558829132,-0.0037474763195292876,0.008974354704500037,0.009581830011613291,-0.01022651548975164,-0.004006114469975711,0.021123018374295144,0.00041080191783297566,0.007554149608188937,-0.019006275769147627,0.0011055373838008001,-0.010563854794538528,0.008705781045814483,-0.003340712010911564,-0.008326330056781319,-0.014204340685398362,-0.0066906643118311345,0.00038571768321416503,0.002866937861252286,0.01629677911527755,0.0027197453303151936,0.014912907345204519,-0.006616943999448097
RFC5,0.020220894447117586,0.04729006952989429,0.0032862741167960677,0.009799104801777524,-0.014635630695969244,0.013483606800561867,-0.021727174229043654,0.03475146636693981,-0.009081841306339397,0.02518811158593329,0.00583335362088574,0.011692663007398515,0.018828962475633083,-0.003941696839179636,0.017710019280413054,0.006210444498471159,-0.005524719409573484,-0.02793165606029556,0.010708197253690556,0.01153964201313136,0.024165163277503843,0.014332329765772684,0.018975300333933957,-0.0029420594312136125,0.007253446916205616,-0.00244274695276094,0.005198072428876841,-0.006716948283682842,0.009817866863618005,0.031547190184602836,-0.015788247583857634,-0.02304488860379851,-0.0071113172882674635,0.02741057615903666,0.032131030722024126,-0.0006812220021916082,0.011992482815552956,0.009944029928842968,-0.018787351717674584,-0.011578512786718547,-0.0017057885623011444,-0.025803386115564382,0.010169499282883522,0.010719981161869558,-0.006331274639171308,-0.004144510774473186,0.010706453255130336,-0.027688623103637726,0.011681619045226486,-0.004544841749750144
RING1,-0.006586678100120937,-0.0016867463410148542,-0.013136339524523064,-0.007013999258370316,-0.005989499012976986,0.00020271997964380078,-0.0058668836388753864,-0.0008887412071567874,0.001269868761837822,-0.010645414373673109,-0.013649542525347069,-0.0066091593034986115,-0.010993607751922412,-0.006282591614549731,0.001828728407941012,-0.008409816902787545,-0.007901196108387354,-0.021453168862917277,-0.014033035656252343,-0.015361527449060686,0.011672020851249717,-0.00694360069615839,0.0038504961464493146,-0.006464106587543039,-0.016593461804395422,0.009752514088133202,0.0072881756913651214,0.02309281188878213,0.010731674917534993,-0.003347456092413982,-0.005387692045293608,-0.0011721221572419855,0.016511266194953734,0.012125148389260636,0.0033447918795571235,0.01614698084311487,0.0022303541446987876,0.006415306122626801,0.005509318795863992,-0.002652583083093232,-0.0025895030889551223,0.003612520761019318,-0.0024205953879659022,0.020737513710604227,0.015864519602206573,0.004205694928017484,0.002833627709049825,0.0073246440998977,-0.018003201968928465,-0.012761063866389588
PSMA1,0.06049923841569991,-0.010251004620678131,-0.02479533153707113,-0.011349853823915818,-0.03450187493191059,0.0017930092492580406,0.031169334497063855,-0.02096990486672606,-0.0021539168239778856,0.007694266175522682,-0.004073140980422919,-0.006620437151746594,-0.03233577603532459,-0.023591456671310112,-0.033488895159195155,0.006696592391430873,0.010914809281737898,0.04117458969755383,0.028129843133093396,-0.04176655080232819,-0.004304052601986356,-0.015367903612531184,0.028938105935758903,0.005388461791784217,-0.0023084712872384018,-0.03222814774823103,0.034626072322414755,-0.015472474264673552,-0.045561788369488286,0.0008276699010646714,0.034509612766159964,0.03241672832804279,-0.005660623834121182,0.0019070638390991602,-0.017173383467866076,-0.006070639946451384,0.0612794159844382,0.0015135894700515449,0.017909373707365405,0.03085075854455623,-0.009631803145568765,0.04984350692006406,-0.005477292667834162,0.014951091081152572,-0.04001157578651924,-0.0027844354188355544,0.03227959055133045,-0.01768430285003817,-0.045763443966258185,0.04280818500097609
PSIP1,-0.0033497981929582043,0.007057062182753613,-0.006227798740631274,0.0007313403584382132,-0.018949258184060017,0.0008525493511463873,0.011151007912858413,-0.009091717796041392,-0.002425125520243092,-0.005131461288194719,-0.0015841513160057166,0.007652929554966813,0.00015687619613281636,-0.00041916193521841804,0.00486642951593172,-5.377195583321521e-05,0.0038828894645030003,-0.024853116167719746,-0.003903186750471238,0.0071485145278786634,0.0002603937127485445,-0.003936258913534645,-0.01150699103364969,0.0024559850000707858,-0.010587034340715482,0.01310030918125646,0.0072328031667926816,9.182752197993249e-05,0.004968562833380514,-0.0033909031659676834,0.014432696501329112,0.004298335296659371,0.00021144440064367912,-0.01170027257508082,0.02971120811878131,0.015401922620975205,0.0063899816747611925,0.011108481849450897,0.013551113182423658,-0.01153234453585213,-0.007101329744981178,-0.007722922858033732,-0.0251019820243103,0.021926142095978804,-0.0008885174951871297,-0.003643229768256234,0.0002568014126110389,0.0028455300936174035,0.0022825291522217492,0.025530010277066535
RBBP6,0.008778351972626856,-0.0015763330838591569,-0.00723861632997785,0.002101163393705327,0.01633910516519382,-0.024876160639259595,0.01481985339831119,0.07350378991580997,-0.052299495341444305,-0.028119424362666384,-0.021819602349990832,0.0577013145815331,-0.0020067274818691434,0.001978841514006482,-0.03077124544684513,-0.024827386791126053,0.002640221715259786,-0.0019211571104025406,0.0253627337174436,0.01621656815137525,-0.039031059837292444,0.014786641587544566,-0.006633275162359866,-0.01948900991600102,0.0008623905900042541,-0.05234485632445046,-0.0340317903453511,-0.008999062399826162,0.025675170183786244,-0.011566421612184621,-0.002577207325921518,0.004226213416003048,0.0028594392163200553,-0.03151446692609289,-0.01919799853411025,-0.014308229686540493,0.040225238427647685,-0.005006797448996421,-0.024748107529029388,-0.014154445979178159,0.008694649644605099,-0.021978037345453314,0.015719812982249816,0.037320271012944814,0.0017171156786485089,-0.00746320250336521,-0.02334655350827755,0.023970607849887516,0.005672252651534341,0.0033754686204181417
ACTR2,-0.011813613248241492,-0.003941031553163352,0.03648744403387315,0.04925190373946115,0.03175780721670645,-0.01774006725924147,0.054743700084652513,-0.03845745883981812,0.029064987661515242,-0.027670327565200544,-0.0177949948383483,0.00556672914725057,0.01198383121796069,-0.011286964403308957,0.03461932936652424,-0.020768108187347447,-0.03581008951182979,-0.020796692725121208,-0.0028214602707585753,0.059657907878208814,-0.020482717759613668,0.02116333677487447,-0.003972649592729756,0.009218890248756557,-0.030665363030976996,-0.006282890744357078,0.005820173346979659,0.03545363470925841,-0.028751181674722747,0.00759204855501863,-0.011437540852256288,0.015632367099916427,-0.04876990559235473,-0.022694175472174997,-0.002140398379746078,0.042216513503121215,0.03773320806488663,-0.010978605507696332,-0.009858585101218521,0.031186511412360205,0.02159646140866744,-0.03128767140693456,0.02139862921360314,-0.02195044301000753,0.0028246063206045897,-0.015285744059838501,0.03874650113386495,-0.029847343865872015,-0.04274529093632593,-0.008045106430485938
ISG15,-0.0028270749397081747,0.002273427033686593,0.0021050477107057916,0.011732337554545681,-0.00616390156201447,-0.0016000499825469445,0.0037690478027919984,-0.0006656541064411359,-0.005450996111674363,-0.005786222522100921,0.004996243316295757,0.007205590116905787,0.005212573992887495,-0.013354732354893473,-0.00333462875963589,0.017078783623781298,-0.0005426789633160982,-0.011152782129206682,-0.003461073208636795,0.017466153295816543,-0.0066110563175792725,0.0001401822203555204,0.017207615819274314,0.016922269815647144,-0.004891635148118861,0.003931599544116244,-0.000391574299259089,-0.018607013900760676,-0.008779504300882913,0.0031625751946410758,-0.03348134033029649,0.010915132267741314,0.006838781897683346,-0.006794513931695871,-0.010135795600191982,0.004348568179667302,0.0016564544429940578,-0.02188395817697997,-0.004405477307280225,-0.018531966652070086,-0.012195796813827287,0.030425310701527975,0.019299690214746257,0.005422004915189207,0.006134058037152706,-0.0026570193115706695,-0.003833264410067118,0.0019923167471049734,0.017480800230930436,-0.01034641780075056
SNW1,0.03383276695040073,-0.0048965114365244035,-0.018896030738629783,-0.01080068609002561,-0.019101955290883064,0.020034406334741243,0.0038592193121607583,0.0007372194083617391,0.0016881043833072477,-0.007682043002545614,-0.0017220728168412336,-0.013682850912247477,0.0034266724935805666,0.025431392144552624,-0.005263609874326802,0.00961034866558133,-0.01669950277123105,0.02135991083506699,0.016442552031566086,-0.0012506432569233394,-0.004699651696476349,-0.012535641661276947,-0.016726502854912072,-0.00753909134575431,-0.015224211438083854,-0.002060829419257708,-0.018940767927852254,-0.03385601322155797,0.03090017659999082,-0.015144745302595852,0.0018378192505190656,-0.005873624479710021,-0.004487193980526838,-0.0008746890897910721,0.01649653444523158,0.0007920873240203167,0.003483986803567159,0.010155704638682652,-0.004968404396218744,-0.013493544190520347,0.009943229335153519,0.01944139474714954,0.0010826769917228654,0.014284148749509803,-0.005654806942505669,0.005105899732940897,-0.0028126885218797875,-0.0067703758974757165,-0.018440369732305797,0.010910259923563773
FARS2,-0.020575706936062484,0.060679722432245675,-0.021146702140693665,-0.0437193253036349,0.024414505403123257,-0.009715707940981365,0.02435768783168332,-0.010586942653484876,0.012057306047285487,-0.00543172572410239,-0.005689345532897103,0.008387379065531005,0.017733284277456934,0.008120738633162605,-0.005639378541899293,0.012873772709454964,-0.025638228165685787,0.009410070055814663,0.009504382447790189,0.005682362616793038,-0.0036718141258325087,-0.019008331353005472,-0.010028442428037456,-0.004832295359010466,0.02558193447506338,0.014032093469027342,0.019244300721361327,-0.01002578125899279,-0.012446029833926876,-0.0032665952979144784,0.0033704337993828142,-0.022912196502139485,-0.011949712884782731,-0.004943996896130919,-0.022777451736133766,-0.008232158699200017,-0.00451520557341697,-0.014699737421264571,-0.0005615154163238889,0.00802356615671362,0.0025669573579970534,-0.0010666950529202445,-0.01167529770037141,0.027421369300486734,-0.007008324684137437,0.009128822000388984,0.006165903001259189,0.021949539592686782,-0.02060374646663502,0.0037245490899534923
GGPS1,0.05012519524509654,0.0839613754293888,0.031571574405618016,0.01963648249167105,-0.01009437795331834,0.013875829141608535,-0.007185926567673807,0.007036333538165173,0.02741611730299182,0.04588418153871359,0.011379248093922633,0.015306257915747077,-0.0383847351701775,-0.02673640126759746,0.027231593103356072,-0.020965900102970114,-0.0178252007580126,0.012690547623254372,-0.0016693988508734538,0.04032884489664032,0.07425294827654906,0.05855806342999801,-0.0038984356933839904,-0.024880250526709526,-0.03486926543343253,-0.06546299028829448,0.014648788960083207,-0.01385942696185143,-0.006057555194353353,-0.022747359230963434,0.06604041165353855,0.05190699414735057,0.006146441832800759,-0.028253804024943395,-0.013270054924916308,0.006340491154810555,-0.002921373644114704,0.0035555149084390584,0.010300895637223714,-0.02001131077013793,0.003176611312665111,0.03213424945572883,-0.01078902615131354,0.019651740372858974,-0.005473559298025047,-0.01223550864079198,-0.005007169029274871,0.038838541174653435,0.0024652370881762076,0.0364484324220396
ATPAF2,-0.0037267648104791842,0.022319806091437227,0.0011467537840951566,-0.02018690083122045,0.02389611790547511,-0.00030281676279947503,0.009547308858397429,-0.005006702137164359,-0.0027165684716890246,-0.0050959309853778716,0.006570369167638068,0.0030738641546669584,0.006815149497319307,0.003748693147610307,-0.0006120696745516146,0.004295286424249068,-0.003100055987160865,-0.0025186041193553527,-0.0015995396596355498,0.011343821884652083,-0.000943016104533869,0.00045757572664477625,-0.0049565422553203495,-0.007469116804418177,-0.0007979037087878311,0.010230801709016954,-0.003964174466245316,-0.011587791315033695,0.005249751424483212,-0.0047093269844439185,0.004439391381400286,0.0005150431564366243,0.0049083851299803775,-0.0003455408313033832,0.005205537502143058,0.010438638293233278,-0.0013340812183688367,0.0033065488804264937,0.006097483210042498,-0.012056517331902125,0.003385767389558046,-0.0014140966988566085,-0.0004735846716965768,0.007452692671476073,-0.0024519700431567494,0.007947292231779831,-0.00505405530331651,-0.01894389383158125,0.011518716236958168,-0.004662374093091358
HJURP,-0.002977853838853231,0.04194853870339796,0.014560440096931542,0.007596636739119393,0.0036622511059483517,0.01569077368870244,-0.030514311734288115,0.034469906408107244,0.001212119514759342,0.0036353444518813518,-0.036383756799925074,0.004538690488599545,0.004486851361762094,-0.039163204756494686,0.0033478436008578622,-0.02765958134736749,0.0025852322426196746,-0.01823040561841198,0.05086650995026496,0.010185467663155087,-0.006315693230893084,-0.0031328258490630548,0.006682767608609435,-0.006832534860517758,-0.018196079028712384,0.003690585861367242,0.0029366120261164704,-0.0336716501389063,-0.005904577454868038,-0.009598202411004985,0.0016270687255815004,-0.034347627911749605,-0.03279532958740285,0.014752862282947246,-0.005334448778729554,-0.0017871745252354381,0.018578275220656713,-0.00820607191356341,0.0034136074187151324,-0.01642895160366573,0.026390637036581874,-4.5648206289321136e-05,-0.002245247362423471,0.01730551347687093,-0.009058886305198357,0.031003235748027304,0.01448458730501414,-0.0163827071031682,-0.012715323525261241,-0.00831787255352748
PPP1CC,-0.0011098140131963151,-0.0032748949573698704,0.017598777248041233,0.0007381512337283398,-0.0021565527294560467,-0.001758514045186641,0.015647457730142506,-0.015059216385884061,0.007334900723850433,-0.0038378405989047547,-0.006127298498477191,-0.017641597812714252,-0.003996379960013068,0.030467380591749582,-0.008379390375100042,-0.007847420336468434,0.001104408033270369,-0.010676892530153378,0.0046910675201437746,0.0018080403136355753,0.01667918767891164,0.018189032962933113,-0.003329561079312393,0.002419654082054465,0.0012927559231836324,-0.0023721623884394596,0.01877688824958951,-0.0157928804594854,0.003758231826402657,-0.013010392851678964,-0.007196664135630329,0.0011127995269083503,0.008413311635930789,-0.0065368700119339,0.023069273063664,-0.020305617592342846,-0.0204157021565856,-0.0034292781679857117,0.0007059383728083925,-0.022685925575168398,-0.0005931422377153271,-0.0026488988334349797,0.006493866526083862,0.02109967668062372,0.014448883830150718,-0.01388855376786738,-0.011371361881532982,0.0041190245426557075,0.006723767785317858,-0.008276151172765915
COG4,-0.0017381253778209693,0.0007993265122975972,0.006344722720419714,0.0043898593433141795,-0.002227732688482243,0.012257329419560611,0.020047219669332816,-0.016784102703543396,-0.008460897805730786,0.0033324127588090003,-0.031203505153210465,0.016450136816129172,0.026062624762155172,0.009900195662749144,0.0015359541254500444,-0.015564705953449103,-0.013981655440684524,0.0013268602469139394,0.02053731767391911,-0.01045017540210417,-0.008267628262979861,-0.0076520084661377144,0.02528739944071893,-0.0034818474508505337,0.016783922087900013,9.008863280255426e-05,-0.006876247806849297,-0.014688846418313008,0.0036307295958252265,-0.005531862322540833,0.010802454664659317,0.0008900737920784324,0.001937064026760972,-0.003667123313112862,0.008866990071296574,0.010727573679890981,-0.014997150699158303,0.0010144232159942721,-0.004251859142817928,-0.009744478566163246,0.005565760058047478,0.00196603359984663,-0.007821638044417482,0.003240128305620757,-0.01296684638778191,-0.010601539837796312,-0.03956341089423847,0.02855619008658807,0.00230509261783706,-0.0002231295777578379
